timestamp,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month,season,day_of_year,doy_sin,doy_cos,hour_since_midnight,is_peak_pollution_hour,is_low_pollution_hour,is_rush_hour,is_business_hours,hours_since_midnight,hours_until_midnight
2025-05-26 06:00:00,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,6,0,0,0,0,6,18
2025-05-26 07:00:00,7,0,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,7,1,0,1,0,7,17
2025-05-26 08:00:00,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,8,1,0,1,0,8,16
2025-05-26 09:00:00,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,9,1,0,1,1,9,15
2025-05-26 10:00:00,10,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,10,0,0,0,1,10,14
2025-05-26 11:00:00,11,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,11,0,0,0,1,11,13
2025-05-26 12:00:00,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,12,0,0,0,1,12,12
2025-05-26 13:00:00,13,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,13,0,1,0,1,13,11
2025-05-26 14:00:00,14,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,14,0,1,0,1,14,10
2025-05-26 15:00:00,15,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,15,0,1,0,1,15,9
2025-05-26 16:00:00,16,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,16,0,1,0,1,16,8
2025-05-26 17:00:00,17,0,0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,17,0,0,1,1,17,7
2025-05-26 18:00:00,18,0,0,-1.0,-1.8369701987210287e-16,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,18,1,0,1,0,18,6
2025-05-26 19:00:00,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,19,1,0,1,0,19,5
2025-05-26 20:00:00,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,20,1,0,0,0,20,4
2025-05-26 21:00:00,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,21,0,0,0,0,21,3
2025-05-26 22:00:00,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,22,0,0,0,0,22,2
2025-05-26 23:00:00,23,0,0,-0.2588190451025215,0.965925826289068,0.0,1.0,5,1,146,0.5877852522924732,-0.8090169943749473,23,0,0,0,0,23,1
2025-05-27 00:00:00,0,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,0,0,0,0,0,0,24
2025-05-27 01:00:00,1,1,0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,1,0,0,0,0,1,23
2025-05-27 02:00:00,2,1,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,2,0,0,0,0,2,22
2025-05-27 03:00:00,3,1,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,3,0,0,0,0,3,21
2025-05-27 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,4,0,0,0,0,4,20
2025-05-27 05:00:00,5,1,0,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,5,0,0,0,0,5,19
2025-05-27 06:00:00,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,6,0,0,0,0,6,18
2025-05-27 07:00:00,7,1,0,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,7,1,0,1,0,7,17
2025-05-27 08:00:00,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,8,1,0,1,0,8,16
2025-05-27 09:00:00,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,9,1,0,1,1,9,15
2025-05-27 10:00:00,10,1,0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,10,0,0,0,1,10,14
2025-05-27 11:00:00,11,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,11,0,0,0,1,11,13
2025-05-27 12:00:00,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,12,0,0,0,1,12,12
2025-05-27 13:00:00,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,13,0,1,0,1,13,11
2025-05-27 14:00:00,14,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,14,0,1,0,1,14,10
2025-05-27 15:00:00,15,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,15,0,1,0,1,15,9
2025-05-27 16:00:00,16,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,16,0,1,0,1,16,8
2025-05-27 17:00:00,17,1,0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,17,0,0,1,1,17,7
2025-05-27 18:00:00,18,1,0,-1.0,-1.8369701987210287e-16,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,18,1,0,1,0,18,6
2025-05-27 19:00:00,19,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,19,1,0,1,0,19,5
2025-05-27 20:00:00,20,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,20,1,0,0,0,20,4
2025-05-27 21:00:00,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,21,0,0,0,0,21,3
2025-05-27 22:00:00,22,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,22,0,0,0,0,22,2
2025-05-27 23:00:00,23,1,0,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,5,1,147,0.5737722679043246,-0.8190148866680801,23,0,0,0,0,23,1
2025-05-28 00:00:00,0,2,0,0.0,1.0,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,0,0,0,0,0,0,24
2025-05-28 01:00:00,1,2,0,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,1,0,0,0,0,1,23
2025-05-28 02:00:00,2,2,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,2,0,0,0,0,2,22
2025-05-28 03:00:00,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,3,0,0,0,0,3,21
2025-05-28 04:00:00,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,4,0,0,0,0,4,20
2025-05-28 05:00:00,5,2,0,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,5,0,0,0,0,5,19
2025-05-28 06:00:00,6,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,6,0,0,0,0,6,18
2025-05-28 07:00:00,7,2,0,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,7,1,0,1,0,7,17
2025-05-28 08:00:00,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,8,1,0,1,0,8,16
2025-05-28 09:00:00,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,9,1,0,1,1,9,15
2025-05-28 10:00:00,10,2,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,10,0,0,0,1,10,14
2025-05-28 11:00:00,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,11,0,0,0,1,11,13
2025-05-28 12:00:00,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,12,0,0,0,1,12,12
2025-05-28 13:00:00,13,2,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,13,0,1,0,1,13,11
2025-05-28 14:00:00,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,14,0,1,0,1,14,10
2025-05-28 15:00:00,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,15,0,1,0,1,15,9
2025-05-28 16:00:00,16,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,16,0,1,0,1,16,8
2025-05-28 17:00:00,17,2,0,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,17,0,0,1,1,17,7
2025-05-28 18:00:00,18,2,0,-1.0,-1.8369701987210287e-16,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,18,1,0,1,0,18,6
2025-05-28 19:00:00,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,19,1,0,1,0,19,5
2025-05-28 20:00:00,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,20,1,0,0,0,20,4
2025-05-28 21:00:00,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,21,0,0,0,0,21,3
2025-05-28 22:00:00,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,22,0,0,0,0,22,2
2025-05-28 23:00:00,23,2,0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,5,1,148,0.5595892624101765,-0.8287700871745038,23,0,0,0,0,23,1
2025-05-29 00:00:00,0,3,0,0.0,1.0,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,0,0,0,0,0,0,24
2025-05-29 01:00:00,1,3,0,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,1,0,0,0,0,1,23
2025-05-29 02:00:00,2,3,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,2,0,0,0,0,2,22
2025-05-29 03:00:00,3,3,0,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,3,0,0,0,0,3,21
2025-05-29 04:00:00,4,3,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,4,0,0,0,0,4,20
2025-05-29 05:00:00,5,3,0,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,5,0,0,0,0,5,19
2025-05-29 06:00:00,6,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,6,0,0,0,0,6,18
2025-05-29 07:00:00,7,3,0,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,7,1,0,1,0,7,17
2025-05-29 08:00:00,8,3,0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,8,1,0,1,0,8,16
2025-05-29 09:00:00,9,3,0,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,9,1,0,1,1,9,15
2025-05-29 10:00:00,10,3,0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,10,0,0,0,1,10,14
2025-05-29 11:00:00,11,3,0,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,11,0,0,0,1,11,13
2025-05-29 12:00:00,12,3,0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,12,0,0,0,1,12,12
2025-05-29 13:00:00,13,3,0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,13,0,1,0,1,13,11
2025-05-29 14:00:00,14,3,0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,14,0,1,0,1,14,10
2025-05-29 15:00:00,15,3,0,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,15,0,1,0,1,15,9
2025-05-29 16:00:00,16,3,0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,16,0,1,0,1,16,8
2025-05-29 17:00:00,17,3,0,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,17,0,0,1,1,17,7
2025-05-29 18:00:00,18,3,0,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,18,1,0,1,0,18,6
2025-05-29 19:00:00,19,3,0,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,19,1,0,1,0,19,5
2025-05-29 20:00:00,20,3,0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,20,1,0,0,0,20,4
2025-05-29 21:00:00,21,3,0,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,21,0,0,0,0,21,3
2025-05-29 22:00:00,22,3,0,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,22,0,0,0,0,22,2
2025-05-29 23:00:00,23,3,0,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,5,1,149,0.545240438540651,-0.8382797052177744,23,0,0,0,0,23,1
2025-05-30 00:00:00,0,4,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,0,0,0,0,0,0,24
2025-05-30 01:00:00,1,4,0,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,1,0,0,0,0,1,23
2025-05-30 02:00:00,2,4,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,2,0,0,0,0,2,22
2025-05-30 03:00:00,3,4,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,3,0,0,0,0,3,21
2025-05-30 04:00:00,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,4,0,0,0,0,4,20
2025-05-30 05:00:00,5,4,0,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,5,0,0,0,0,5,19
2025-05-30 06:00:00,6,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,6,0,0,0,0,6,18
2025-05-30 07:00:00,7,4,0,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,7,1,0,1,0,7,17
2025-05-30 08:00:00,8,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,8,1,0,1,0,8,16
2025-05-30 09:00:00,9,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,9,1,0,1,1,9,15
2025-05-30 10:00:00,10,4,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,10,0,0,0,1,10,14
2025-05-30 11:00:00,11,4,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,11,0,0,0,1,11,13
2025-05-30 12:00:00,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,12,0,0,0,1,12,12
2025-05-30 13:00:00,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,13,0,1,0,1,13,11
2025-05-30 14:00:00,14,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,14,0,1,0,1,14,10
2025-05-30 15:00:00,15,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,15,0,1,0,1,15,9
2025-05-30 16:00:00,16,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,16,0,1,0,1,16,8
2025-05-30 17:00:00,17,4,0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,17,0,0,1,1,17,7
2025-05-30 18:00:00,18,4,0,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,18,1,0,1,0,18,6
2025-05-30 19:00:00,19,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,19,1,0,1,0,19,5
2025-05-30 20:00:00,20,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,20,1,0,0,0,20,4
2025-05-30 21:00:00,21,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,21,0,0,0,0,21,3
2025-05-30 22:00:00,22,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,22,0,0,0,0,22,2
2025-05-30 23:00:00,23,4,0,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,5,1,150,0.5307300481619334,-0.8475409228928311,23,0,0,0,0,23,1
2025-05-31 00:00:00,0,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,0,0,0,0,0,0,24
2025-05-31 01:00:00,1,5,1,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,1,0,0,0,0,1,23
2025-05-31 02:00:00,2,5,1,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,2,0,0,0,0,2,22
2025-05-31 03:00:00,3,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,3,0,0,0,0,3,21
2025-05-31 04:00:00,4,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,4,0,0,0,0,4,20
2025-05-31 05:00:00,5,5,1,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,5,0,0,0,0,5,19
2025-05-31 06:00:00,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,6,0,0,0,0,6,18
2025-05-31 07:00:00,7,5,1,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,7,1,0,1,0,7,17
2025-05-31 08:00:00,8,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,8,1,0,1,0,8,16
2025-05-31 09:00:00,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,9,1,0,1,1,9,15
2025-05-31 10:00:00,10,5,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,10,0,0,0,1,10,14
2025-05-31 11:00:00,11,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,11,0,0,0,1,11,13
2025-05-31 12:00:00,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,12,0,0,0,1,12,12
2025-05-31 13:00:00,13,5,1,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,13,0,1,0,1,13,11
2025-05-31 14:00:00,14,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,14,0,1,0,1,14,10
2025-05-31 15:00:00,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,15,0,1,0,1,15,9
2025-05-31 16:00:00,16,5,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,16,0,1,0,1,16,8
2025-05-31 17:00:00,17,5,1,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,17,0,0,1,1,17,7
2025-05-31 18:00:00,18,5,1,-1.0,-1.8369701987210287e-16,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,18,1,0,1,0,18,6
2025-05-31 19:00:00,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,19,1,0,1,0,19,5
2025-05-31 20:00:00,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,20,1,0,0,0,20,4
2025-05-31 21:00:00,21,5,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,21,0,0,0,0,21,3
2025-05-31 22:00:00,22,5,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,22,0,0,0,0,22,2
2025-05-31 23:00:00,23,5,1,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,5,1,151,0.5160623910158528,-0.8565509959010036,23,0,0,0,0,23,1
2025-06-01 00:00:00,0,6,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,0,0,0,0,0,0,24
2025-06-01 01:00:00,1,6,1,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,1,0,0,0,0,1,23
2025-06-01 02:00:00,2,6,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,2,0,0,0,0,2,22
2025-06-01 03:00:00,3,6,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,3,0,0,0,0,3,21
2025-06-01 04:00:00,4,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,4,0,0,0,0,4,20
2025-06-01 05:00:00,5,6,1,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,5,0,0,0,0,5,19
2025-06-01 06:00:00,6,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,6,0,0,0,0,6,18
2025-06-01 07:00:00,7,6,1,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,7,1,0,1,0,7,17
2025-06-01 08:00:00,8,6,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,8,1,0,1,0,8,16
2025-06-01 09:00:00,9,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,6,2,152,0.5012418134457758,-0.865307254363206,9,1,0,1,1,9,15
