timestamp,pm2_5,pm10,no2,o3,pm2_5_lag24h,pm10_lag24h,no2_lag24h,o3_lag24h,pm10_lag6h,pm2_5_lag48h,pm10_lag48h,no2_lag48h,o3_lag48h,pm2_5_lag72h,pm10_lag72h,no2_lag72h,o3_lag72h,pm2_5_rolling_mean_6h,pm10_rolling_mean_6h,pm2_5_rolling_mean_12h,pm10_rolling_mean_12h,pm2_5_rolling_mean_24h,pm10_rolling_mean_24h,pm2_5_rolling_std_12h,pm10_rolling_std_12h,pm2_5_rolling_std_24h,pm10_rolling_std_24h,pm10_wind_interaction,pm25_pm10_ratio,pm2_5_lag2h,pm2_5_lag4h,pm2_5_lag8h,pm2_5_lag12h,pm2_5_lag18h,pm2_5_lag36h,pm2_5_lag60h,pm10_lag2h,pm10_lag4h,pm10_lag8h,pm10_lag12h,pm10_lag18h,pm10_lag36h,pm10_lag60h,pm2_5_rolling_q25_3h,pm2_5_rolling_q75_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_q25_8h,pm2_5_rolling_q75_8h,pm2_5_rolling_min_8h,pm2_5_rolling_max_8h,pm2_5_rolling_q25_16h,pm2_5_rolling_q75_16h,pm2_5_rolling_min_16h,pm2_5_rolling_max_16h,pm2_5_rolling_q25_36h,pm2_5_rolling_q75_36h,pm2_5_rolling_min_36h,pm2_5_rolling_max_36h,pm2_5_rolling_q25_48h,pm2_5_rolling_q75_48h,pm2_5_rolling_min_48h,pm2_5_rolling_max_48h,pm10_rolling_q25_3h,pm10_rolling_q75_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_q25_8h,pm10_rolling_q75_8h,pm10_rolling_min_8h,pm10_rolling_max_8h,pm10_rolling_q25_16h,pm10_rolling_q75_16h,pm10_rolling_min_16h,pm10_rolling_max_16h,pm10_rolling_q25_36h,pm10_rolling_q75_36h,pm10_rolling_min_36h,pm10_rolling_max_36h,pm10_rolling_q25_48h,pm10_rolling_q75_48h,pm10_rolling_min_48h,pm10_rolling_max_48h,pm2_5_cumulative_24h,pm2_5_hours_above_mean_24h,pm10_cumulative_24h,pm10_hours_above_mean_24h
2025-04-25 00:00:00,15.66,37.81,4.06,74.6,17.68,45.72,4.92,69.15,34.89,11.07,25.85,0.85,134.89,36.62,69.56,2.41,111.73,15.214999999999998,36.303333333333335,13.879166666666668,33.62833333333334,14.389583333333334,35.086666666666666,1.695375841060463,3.571261130273432,3.0365232967831823,7.769374473543345,5.728787878787879,0.4130836190978633,15.33,14.96,12.91,10.35,21.42,8.33,29.74,36.13,35.71,31.88,25.25,47.36,19.54,54.6,15.395,15.56,15.33,15.66,14.51,15.3625,13.7,15.66,10.7175,15.045000000000002,10.35,15.66,11.7,16.802500000000002,8.86,21.42,11.2575,17.485,8.33,21.42,36.42,37.260000000000005,36.13,37.81,35.19,36.305,33.53,37.81,26.06,35.815,24.73,37.81,28.985,44.0525,21.36,48.71,27.11,44.8325,19.54,49.64,345.35,12.0,842.08,10.0
2025-04-25 01:00:00,15.66,38.69,4.41,71.52,17.72,45.82,5.03,65.5,35.29,18.07,44.93,6.77,86.59,36.91,70.01,1.65,125.74,15.395,36.87,14.296666666666669,34.65833333333333,14.30375,34.78958333333333,1.422848189275306,3.0138614112225905,2.9665993010628258,7.471727859748837,3.4855855855855853,0.4037122969837587,15.46,15.3,13.7,10.65,14.59,8.86,24.38,36.71,36.17,33.53,26.33,33.89,21.36,35.16,15.56,15.66,15.46,15.66,14.865,15.510000000000002,14.3,15.66,11.235,15.3075,10.35,15.66,12.1425,16.802500000000002,10.12,21.42,11.2575,17.225,8.33,21.42,37.260000000000005,38.25,36.71,38.69,35.605000000000004,36.985,34.89,38.69,27.95,36.14,24.73,38.69,30.2375,44.0525,24.73,48.71,27.11,44.68,19.54,49.64,343.29,12.0,834.95,10.0
2025-04-25 02:00:00,15.79,40.29,5.19,69.68,17.92,46.94,5.5,62.72,35.71,19.57,48.64,4.74,67.29,38.81,72.29,1.24,135.51,15.533333333333331,37.63333333333333,14.659999999999998,35.64166666666667,14.215000000000002,34.5125,1.155917581219501,2.729984459939537,2.8844334836778813,7.116404349779967,5.674647887323943,0.3909383510769992,15.66,15.33,14.3,11.43,11.76,10.12,16.27,37.81,36.13,34.89,28.49,27.37,25.14,24.84,15.66,15.725,15.66,15.79,15.215,15.66,14.58,15.79,12.06,15.3625,10.35,15.79,12.63,16.802500000000002,10.35,21.42,11.2575,17.01,8.33,21.42,38.25,39.49,37.81,40.29,36.025000000000006,38.03,35.29,40.29,30.0725,36.305,25.03,40.29,31.56,44.0525,24.73,48.71,27.11,44.4525,19.54,49.64,341.16,12.0,828.3000000000001,10.0
2025-04-25 03:00:00,16.08,42.0,5.35,76.27,18.39,48.71,5.39,66.81,36.17,19.48,49.64,5.2,69.31,40.07,74.36,0.73,143.01,15.663333333333332,38.605,14.9775,36.59166666666667,14.11875,34.23291666666667,0.9435053114604178,2.79871669725815,2.7755474391513344,6.650961015337427,5.915492957746479,0.3819477434679334,15.66,15.46,14.58,12.27,10.74,11.52,14.73,38.69,36.71,35.29,30.6,25.11,29.15,32.07,15.725,15.935,15.66,16.08,15.3225,15.6925,14.96,16.08,12.75,15.510000000000002,10.35,16.08,12.87,16.802500000000002,10.35,21.42,11.2575,16.802500000000002,8.33,21.42,39.49,41.145,38.69,42.0,36.16,39.09,35.71,42.0,31.56,36.985,25.25,42.0,32.472500000000004,44.0525,24.73,48.71,27.11,44.0525,19.54,48.71,338.85,12.0,821.59,10.0
2025-04-25 04:00:00,15.19,40.74,3.32,106.84,16.75,43.94,3.56,100.83,36.13,18.11,46.1,3.79,99.86,42.18,77.96,0.63,142.76,15.64,39.373333333333335,15.1675,37.330000000000005,14.05375,34.099583333333335,0.6828832590430146,2.6046845909204417,2.729126014747368,6.477719324340132,3.670270270270272,0.3719392752203721,15.79,15.66,14.96,12.91,10.46,12.75,12.59,40.29,37.81,35.71,31.88,24.73,32.67,28.04,15.489999999999998,15.935,15.19,16.08,15.3225,15.6925,15.19,16.08,13.5025,15.510000000000002,10.65,16.08,13.5025,16.802500000000002,10.35,21.42,11.2575,16.3975,8.33,21.42,40.515,41.370000000000005,40.29,42.0,36.575,40.4025,36.13,42.0,33.1175,38.03,26.33,42.0,33.1175,44.0525,24.73,48.71,27.11,43.3175,19.54,48.71,337.29,12.0,818.39,10.0
2025-04-25 05:00:00,16.63,41.29,2.27,124.67,18.27,44.39,2.49,116.96,36.71,18.92,45.59,2.7,115.33,43.42,79.83,0.7,141.81,15.835,40.13666666666666,15.411666666666669,37.97666666666667,13.985416666666666,33.970416666666665,0.6324243876442155,2.537924468154501,2.637976792542734,6.291845985543443,6.659677419354839,0.4017878714665377,16.08,15.66,15.3,13.7,10.43,14.08,32.38,42.0,38.69,36.17,33.53,25.03,36.67,50.65,15.634999999999998,16.354999999999997,15.19,16.63,15.4275,15.8625,15.19,16.63,14.15,15.66,11.43,16.63,13.5025,16.802500000000002,10.35,21.42,11.2575,16.3675,8.33,21.42,41.015,41.645,40.74,42.0,37.535,40.8775,36.13,42.0,34.55,39.09,28.49,42.0,33.1175,44.0525,24.73,48.71,27.11,42.2775,19.54,48.71,335.65,12.0,815.29,10.0
2025-04-25 06:00:00,18.78,42.45,1.64,139.69,21.42,47.36,1.71,131.48,37.81,21.2,47.23,1.83,130.47,44.85,82.28,0.86,142.24,16.355,40.91,15.784999999999998,38.60666666666666,13.875416666666666,33.76583333333333,1.0802735343964045,2.6383890861079986,2.354272673006176,5.905510997782461,3.824324324324325,0.4413631022326674,15.19,15.79,15.33,14.3,10.35,15.16,28.62,40.74,40.29,36.13,34.89,25.25,39.93,47.38,15.91,17.705,15.19,18.78,15.61,16.217499999999998,15.19,18.78,14.51,15.6925,12.27,18.78,13.5025,17.01,10.35,21.42,11.2575,16.3675,8.33,21.42,41.015,41.870000000000005,40.74,42.45,38.47,41.4675,36.71,42.45,35.19,40.4025,30.6,42.45,33.1175,44.0525,24.73,48.71,27.11,42.1125,19.54,48.71,333.01,12.0,810.38,10.0
2025-04-25 07:00:00,12.99,27.85,0.75,146.3,14.59,33.89,0.6,142.78,38.69,14.59,32.73,0.62,143.02,45.59,83.61,1.06,140.78,15.909999999999998,39.10333333333333,15.652500000000002,37.98666666666667,13.808749999999998,33.51416666666667,1.31378097663648,4.007548181150057,2.3558111545018314,6.027429992861189,3.0604395604395607,0.4647584973166368,16.63,16.08,15.46,14.58,10.65,15.7,23.62,41.29,42.0,36.71,35.29,26.33,41.57,42.98,14.81,17.705,12.99,18.78,15.5425,16.217499999999998,12.99,18.78,14.51,15.6925,12.91,18.78,12.97,17.01,10.35,21.42,11.2575,16.3675,8.33,21.42,34.57,41.870000000000005,27.85,42.45,38.47,41.4675,27.85,42.45,35.19,40.4025,27.85,42.45,31.56,44.0525,24.73,48.71,27.11,42.1125,19.54,48.71,331.41,11.0,804.34,10.0
2025-04-25 08:00:00,11.25,23.58,0.57,144.11,11.76,27.37,0.46,138.86,40.29,10.73,24.14,0.48,137.54,45.97,84.35,1.38,139.05,15.153333333333334,36.318333333333335,15.343333333333334,36.97583333333333,13.7875,33.35625,1.827608140488026,5.774334213228144,2.377297058503819,6.241259496984381,2.4821052631578944,0.4750844594594595,18.78,15.19,15.66,14.96,11.43,16.28,17.05,42.45,40.74,37.81,35.71,28.49,43.11,34.52,12.12,15.885000000000002,11.25,18.78,14.64,16.217499999999998,11.25,18.78,14.51,15.6925,11.25,18.78,12.75,17.01,10.35,21.42,11.385,16.3675,8.33,21.42,25.715,35.150000000000006,23.58,42.45,35.98,41.4675,23.58,42.45,35.19,40.4025,23.58,42.45,30.0725,44.0525,23.58,48.71,27.11,42.1125,19.54,48.71,330.9,11.0,800.55,10.0
2025-04-25 09:00:00,10.78,22.59,0.58,142.71,10.74,25.11,0.47,136.73,42.0,9.41,21.31,0.47,134.61,47.64,87.77,5.46,83.66,14.27,33.083333333333336,14.966666666666669,35.844166666666666,13.789166666666668,33.25125,2.253507703497754,7.120438518586193,2.3750806241131217,6.405070214800445,2.377894736842105,0.4750991626267077,12.99,16.63,15.66,15.3,12.27,16.96,24.9,27.85,41.29,38.69,36.17,30.6,44.64,54.0,11.015,12.12,10.78,12.99,12.555,16.217499999999998,10.78,18.78,14.51,15.6925,10.78,18.78,12.1425,16.8525,10.35,21.42,11.385,16.3675,8.33,21.42,23.085,25.715,22.59,27.85,26.7825,41.4675,22.59,42.45,35.19,40.4025,22.59,42.45,28.33,42.822500000000005,22.59,48.71,27.11,42.1125,19.54,48.71,330.94,11.0,798.03,10.0
2025-04-25 10:00:00,10.76,22.62,0.62,143.7,10.46,24.73,0.52,136.71,40.74,8.88,20.28,0.5,134.51,44.77,85.26,3.58,63.71,13.531666666666666,30.063333333333333,14.585833333333332,34.718333333333334,13.801666666666668,33.163333333333334,2.5528040138953587,8.075180643443119,2.357522034881248,6.540175284625426,2.381052631578948,0.4735915492957745,11.25,18.78,15.79,15.33,12.91,17.16,24.0,23.58,42.45,40.29,36.13,31.88,44.8,50.64,10.77,11.015,10.76,11.25,11.1325,16.217499999999998,10.76,18.78,14.1825,15.6925,10.76,18.78,11.6775,16.66,10.35,21.42,11.385,16.3675,8.33,21.42,22.605,23.1,22.59,23.58,23.34,41.4675,22.59,42.45,33.43,40.4025,22.59,42.45,27.73,42.1125,22.59,48.71,27.11,42.1125,19.54,48.71,331.24,11.0,795.9200000000001,10.0
2025-04-25 11:00:00,10.82,22.91,0.7,143.77,10.43,25.03,0.63,135.63,41.29,8.58,19.84,0.57,133.63,30.79,61.94,1.46,123.17,12.563333333333334,27.0,14.199166666666663,33.568333333333335,13.817916666666669,33.075,2.7519925288443225,8.722457778457024,2.334502980655571,6.667872354741992,2.063963963963964,0.4702303346371143,10.78,12.99,16.08,15.46,13.7,17.42,20.4,22.59,27.85,42.0,36.71,33.53,45.21,42.72,10.77,10.8,10.76,10.82,10.81,15.55,10.76,18.78,12.555,15.6925,10.76,18.78,11.385,16.217499999999998,10.35,21.42,11.385,16.3675,8.33,21.42,22.605,22.765,22.59,22.91,22.8375,40.8775,22.59,42.45,26.7825,40.4025,22.59,42.45,27.11,41.4675,22.59,48.71,27.11,42.1125,19.54,48.71,331.63,11.0,793.8,10.0
2025-04-25 12:00:00,10.91,23.41,0.82,143.57,10.35,25.25,0.82,133.99,42.45,8.33,19.54,0.7,132.67,29.74,54.6,1.12,136.16,11.251666666666669,23.826666666666668,13.803333333333333,32.36833333333333,13.84125,32.99833333333333,2.862174422405052,9.069499167622798,2.3008907774138887,6.771527774867293,2.109009009009009,0.4640578477243726,10.76,11.25,15.19,15.66,14.3,17.68,11.07,22.62,23.58,40.74,37.81,34.89,45.72,25.85,10.79,10.865,10.76,10.91,10.81,13.9,10.76,18.78,11.165,15.6925,10.76,18.78,11.165,15.8625,10.35,21.42,11.385,16.3675,8.86,21.42,22.765,23.16,22.62,23.41,22.8375,31.21,22.59,42.45,23.5375,40.4025,22.59,42.45,26.06,40.8775,22.59,48.71,27.11,42.1125,21.36,48.71,332.19,11.0,791.9599999999999,10.0
2025-04-25 13:00:00,11.61,25.43,2.27,133.97,10.65,26.33,1.54,129.03,27.85,8.86,21.36,2.13,123.97,24.38,35.16,2.32,118.48,11.021666666666668,23.423333333333336,13.465833333333334,31.26333333333333,13.88125,32.96083333333333,2.862120823111425,9.036987966969235,2.2507994956433324,6.812430401186979,2.290990990990991,0.4547591069330199,10.82,10.78,16.63,15.66,14.58,17.72,18.07,22.91,22.59,41.29,38.69,35.29,45.82,44.93,10.865,11.26,10.82,11.61,10.81,11.955,10.76,18.78,11.165,15.6925,10.76,18.78,11.165,15.6925,10.35,21.42,11.4975,16.3675,10.12,21.42,23.16,24.42,22.91,25.43,22.8375,26.035,22.59,42.45,23.5375,40.4025,22.59,42.45,25.385,40.4025,22.59,48.71,27.11,42.1125,22.59,48.71,333.15,11.0,791.0600000000001,10.0
2025-04-25 14:00:00,12.84,29.22,4.39,119.1,11.43,28.49,2.5,122.16,23.58,10.12,25.14,4.28,110.36,16.27,24.84,1.15,109.68,11.286666666666669,24.363333333333333,13.22,30.34083333333333,13.94,32.99125,2.769538852331373,8.585511535914932,2.2019062887350307,6.793203324871527,2.6324324324324326,0.4379263301500682,10.91,10.76,18.78,15.79,14.96,17.92,19.57,23.41,22.62,42.45,40.29,35.71,46.94,48.64,11.26,12.225,10.91,12.84,10.81,11.9175,10.76,12.99,11.165,15.6925,10.76,18.78,11.165,15.66,10.35,21.42,11.5875,16.3675,10.35,21.42,24.42,27.325,23.41,29.22,22.8375,26.035,22.59,29.22,23.5375,40.4025,22.59,42.45,25.385,39.09,22.59,48.71,27.73,42.1125,22.59,48.71,334.56,11.0,791.7900000000001,10.0
2025-04-25 15:00:00,14.1,33.33,5.56,108.4,12.27,30.6,2.93,117.15,22.59,11.52,29.15,5.47,99.61,14.73,32.07,0.86,124.01,11.839999999999998,26.153333333333336,13.055,29.61833333333333,14.01625,33.105,2.6395919106128987,7.848311727352058,2.173057978583153,6.774251763591594,3.0027027027027025,0.4217768471432844,11.61,10.82,12.99,16.08,15.3,18.39,19.48,25.43,22.91,27.85,42.0,36.17,48.71,49.64,12.225,13.47,11.61,14.1,10.81,11.9175,10.76,14.1,11.165,15.6925,10.76,18.78,11.165,15.510000000000002,10.35,21.42,11.7225,16.3675,10.35,21.42,27.325,31.275,25.43,33.33,22.8375,26.3775,22.59,33.33,23.5375,40.4025,22.59,42.45,25.385,38.03,22.59,47.36,27.73,42.1125,22.59,48.71,336.39,12.0,794.52,11.0
2025-04-25 16:00:00,14.97,36.31,6.01,100.57,12.91,31.88,3.11,111.09,22.62,12.75,32.67,5.99,91.71,12.59,28.04,0.77,140.35,12.541666666666666,28.435,13.036666666666669,29.249166666666667,14.102083333333333,33.28958333333333,2.624133911961505,7.367048821158179,2.168140816799565,6.799727922412973,3.271171171171172,0.4111507827519912,12.84,10.91,11.25,15.19,15.33,16.75,18.11,29.22,23.41,23.58,40.74,36.13,43.94,46.1,13.47,14.535,12.84,14.97,10.81,13.155,10.76,14.97,11.165,15.6925,10.76,18.78,11.165,15.3625,10.35,21.42,11.7225,16.3675,10.35,21.42,31.275,34.82,29.22,36.31,22.8375,30.2475,22.59,36.31,23.5375,40.4025,22.59,42.45,25.385,36.985,22.59,47.36,27.73,42.1125,22.59,48.71,338.45,13.0,798.95,12.0
2025-04-25 17:00:00,15.81,38.91,6.12,95.15,13.7,33.53,3.31,106.28,22.91,14.08,36.67,6.4,88.19,32.38,50.65,1.8,129.46,13.373333333333337,31.10166666666667,12.968333333333334,29.050833333333333,14.19,33.51375,2.531082532812082,7.03811371725155,2.193755961225928,6.895998091205877,3.5054054054054054,0.4052806972571136,14.1,11.61,10.78,16.63,15.46,18.27,18.92,33.33,25.43,22.59,41.29,36.71,44.39,45.59,14.535,15.39,14.1,15.81,10.8875,14.3175,10.76,15.81,11.165,15.795,10.76,18.78,11.165,15.3625,10.35,21.42,11.7225,16.3675,10.35,21.42,34.82,37.61,33.33,38.91,23.285,34.075,22.62,38.91,23.5375,40.4025,22.59,42.45,25.385,36.985,22.59,47.36,27.73,42.1125,22.59,48.71,340.56,14.0,804.33,13.0
2025-04-25 18:00:00,16.4,40.43,6.14,90.75,14.3,34.89,3.52,102.27,23.41,15.16,39.93,6.76,86.1,28.62,47.38,2.51,92.68,14.288333333333332,33.93833333333333,12.77,28.8825,14.277499999999998,33.74458333333333,2.0889101116546818,6.704769164218052,2.2397326121517307,7.03538199523257,3.642342342342342,0.4046385393535652,14.97,12.84,10.76,18.78,15.66,21.42,21.2,36.31,29.22,22.62,42.45,37.81,47.36,47.23,15.39,16.105,14.97,16.4,11.435,15.18,10.82,16.4,11.165,15.8775,10.76,18.78,11.165,15.3625,10.35,18.78,11.7225,16.4575,10.35,21.42,37.61,39.67,36.31,40.43,24.925,36.96,22.91,40.43,23.5375,40.5075,22.59,42.45,25.385,36.985,22.59,42.45,27.73,42.1125,22.59,48.71,342.66,15.0,809.87,14.0
2025-04-25 19:00:00,16.4,40.03,5.91,86.25,14.58,35.29,3.71,96.82,25.43,15.7,41.57,6.77,83.99,23.62,42.98,1.01,137.42,15.086666666666666,36.37166666666666,13.054166666666664,29.8975,14.353333333333332,33.942083333333336,2.338579438014964,7.41822831703307,2.280853514289364,7.146308855180079,3.6063063063063066,0.4086718165960627,15.81,14.1,10.82,12.99,15.66,14.59,14.59,38.91,33.33,22.91,27.85,38.69,33.89,32.73,16.105,16.4,15.81,16.4,12.5325,15.9575,10.91,16.4,11.165,15.9575,10.76,18.78,11.165,15.510000000000002,10.35,18.78,11.7225,16.4575,10.35,21.42,39.47,40.23,38.91,40.43,28.2725,39.19,23.41,40.43,23.5375,40.13,22.59,42.45,25.385,38.03,22.59,42.45,27.73,42.1125,22.59,48.71,344.48,16.0,814.61,15.0
2025-04-25 20:00:00,16.5,39.63,5.39,82.82,14.96,35.71,3.8,91.46,29.22,16.28,43.11,6.39,81.83,17.05,34.52,0.92,143.95,15.696666666666667,38.10666666666666,13.491666666666664,31.235000000000003,14.417500000000002,34.10541666666667,2.458387621388682,7.61980135746779,2.319989224117849,7.232746774621597,3.5702702702702704,0.4153032972564812,16.4,14.97,10.91,11.25,15.79,11.76,10.73,40.43,36.31,23.41,23.58,40.29,27.37,24.14,16.4,16.45,16.4,16.5,13.785,16.4,11.61,16.5,11.165,16.4,10.76,18.78,11.165,15.66,10.35,18.78,11.7225,16.5325,10.35,21.42,39.83,40.23,39.63,40.43,32.302499999999995,39.73,25.43,40.43,23.5375,39.73,22.59,42.45,25.385,38.745,22.59,42.45,27.73,41.4675,22.59,48.71,346.02000000000004,16.0,818.5300000000001,16.0
2025-04-25 21:00:00,16.6,39.3,4.77,80.01,15.3,36.17,3.73,87.16,33.33,16.96,44.64,5.8,79.47,24.9,54.0,7.02,89.18,16.113333333333333,39.10166666666667,13.976666666666668,32.6275,14.471666666666666,34.23583333333333,2.4488636820698133,7.420577195143682,2.3563801765111694,7.299503804855742,3.5405405405405403,0.4213197969543147,16.4,15.81,11.61,10.78,16.08,10.74,9.41,40.03,38.91,25.43,22.59,42.0,25.11,21.31,16.45,16.55,16.4,16.6,14.7525,16.424999999999997,12.84,16.6,11.165,16.4,10.76,18.78,11.385,15.6925,10.35,18.78,11.7225,16.525,10.35,21.42,39.465,39.83,39.3,40.03,35.565,39.73,29.22,40.43,23.5375,39.3825,22.59,42.45,26.105,39.00749999999999,22.59,42.45,27.73,40.8775,22.59,48.71,347.32,16.0,821.66,16.0
2025-04-25 22:00:00,16.45,38.46,4.3,75.69,15.33,36.13,3.7,81.84,36.31,17.16,44.8,5.25,75.53,24.0,50.64,4.77,65.66,16.36,39.46,14.450833333333334,33.9475,14.51833333333333,34.33291666666667,2.316711848268094,6.866743471914966,2.3850342567393064,7.34116711439341,3.464864864864865,0.4266078838174273,16.5,16.4,12.84,10.76,15.19,10.46,8.88,39.63,40.43,29.22,22.62,40.74,24.73,20.28,16.475,16.55,16.45,16.6,15.6,16.4625,14.1,16.6,11.165,16.4,10.76,16.6,11.565,15.795,10.35,18.78,11.7225,16.4625,10.35,21.42,38.88,39.465,38.46,39.63,37.9225,39.73,33.33,40.43,23.5375,39.00749999999999,22.59,40.43,27.47,39.00749999999999,22.59,42.45,27.73,40.5075,22.59,48.71,348.43999999999994,16.0,823.99,16.0
2025-04-25 23:00:00,16.44,38.35,4.13,71.64,15.46,36.71,3.82,77.72,38.91,17.42,45.21,4.98,72.27,20.4,42.72,1.63,132.1,16.465,39.36666666666667,14.919166666666667,35.23416666666667,14.559166666666668,34.40125,2.0710228405518327,6.002751578663548,2.410114405852608,7.3718243347044785,3.4549549549549554,0.4275682704811443,16.6,16.4,14.1,10.82,16.63,10.43,8.58,39.3,40.03,33.33,22.91,41.29,25.03,19.84,16.445,16.525,16.44,16.6,16.252499999999998,16.4625,14.97,16.6,11.165,16.41,10.76,16.6,12.105,15.8775,10.35,18.78,11.7225,16.442500000000003,10.35,21.42,38.405,38.88,38.35,39.3,38.432500000000005,39.73,36.31,40.43,23.5375,39.00749999999999,22.59,40.43,28.33,39.00749999999999,22.59,42.45,27.73,40.325,22.59,48.71,349.42,16.0,825.63,16.0
2025-04-26 00:00:00,16.49,38.75,4.13,69.03,15.66,37.81,4.06,74.6,40.43,17.68,45.72,4.92,69.15,11.07,25.85,0.85,134.89,16.48,39.086666666666666,15.384166666666667,36.5125,14.593749999999998,34.44041666666667,1.678199567365383,4.760670550553314,2.4324487795717897,7.39318868616765,1.753393665158371,0.4244530244530244,16.45,16.5,14.97,10.91,18.78,10.35,8.33,38.46,39.63,36.31,23.41,42.45,25.25,19.54,16.445,16.47,16.44,16.49,16.4,16.4925,15.81,16.6,11.435,16.442500000000003,10.76,16.6,12.6975,16.159999999999997,10.65,18.78,11.7225,16.442500000000003,10.35,21.42,38.405,38.605,38.35,38.75,38.6775,39.73,38.35,40.43,24.925,39.00749999999999,22.59,40.43,29.0375,39.00749999999999,22.59,42.45,27.73,40.095,22.59,48.71,350.24999999999994,16.0,826.57,16.0
2025-04-26 01:00:00,16.41,39.12,4.22,68.11,15.66,38.69,4.41,71.52,40.03,17.72,45.82,5.03,65.5,18.07,44.93,6.77,86.59,16.481666666666666,38.935,15.784166666666666,37.65333333333333,14.625,34.458333333333336,1.20105603786293,3.270572186061515,2.4514857961486425,7.404447351403893,1.7701357466063343,0.4184089750127486,16.44,16.6,15.81,11.61,12.99,10.65,8.86,38.35,39.3,38.91,25.43,27.85,26.33,21.36,16.425,16.465,16.41,16.49,16.4075,16.4925,16.4,16.6,12.5325,16.442500000000003,10.76,16.6,12.8925,16.4,10.76,18.78,11.7225,16.4175,10.35,21.42,38.55,38.935,38.35,39.12,38.6775,39.73,38.35,40.43,28.2725,39.165,22.62,40.43,30.255000000000003,39.165,22.59,42.45,27.73,39.73,22.59,48.71,351.0,16.0,827.0,16.0
2025-04-26 02:00:00,16.42,39.92,4.62,68.13,15.79,40.29,5.19,69.68,39.63,17.92,46.94,5.5,62.72,19.57,48.64,4.74,67.29,16.468333333333334,38.98333333333333,16.0825,38.545,14.65125,34.44291666666667,0.7708333743004087,1.957245281232293,2.4678212755078057,7.392152407123849,1.8063348416289595,0.4102948525737132,16.49,16.45,16.4,12.84,11.25,11.43,10.12,38.75,38.46,40.43,29.22,23.58,28.49,25.14,16.415,16.455,16.41,16.49,16.4175,16.4925,16.4,16.6,13.785,16.442500000000003,10.82,16.6,12.97,16.4025,10.76,18.78,11.7225,16.4125,10.35,21.42,38.935,39.52,38.75,39.92,38.6775,39.7025,38.35,40.03,32.302499999999995,39.3825,22.91,40.43,31.56,39.3825,22.59,42.45,27.73,39.7025,22.59,48.71,351.63,16.0,826.63,16.0
2025-04-26 03:00:00,16.39,40.42,4.57,74.88,16.08,42.0,5.35,76.27,39.3,18.39,48.71,5.39,66.81,19.48,49.64,5.2,69.31,16.433333333333334,39.17,16.273333333333333,39.13583333333334,14.664166666666668,34.37708333333333,0.4535984073800237,1.1389505403354727,2.476420833572198,7.328687218089042,1.8289592760180995,0.4044916090819348,16.41,16.44,16.4,14.1,10.78,12.27,11.52,39.12,38.35,40.03,33.33,22.59,30.6,29.15,16.4,16.415,16.39,16.42,16.4175,16.4925,16.39,16.6,14.7525,16.442500000000003,10.91,16.6,13.5225,16.4025,10.76,18.78,11.7225,16.4025,10.35,21.42,39.52,40.17,39.12,40.42,38.6775,39.7025,38.35,40.42,35.565,39.7025,23.41,40.43,32.9675,39.7025,22.59,42.45,27.73,39.7025,22.59,47.36,351.94,16.0,825.05,16.0
2025-04-26 04:00:00,14.81,36.55,3.15,102.86,15.19,40.74,3.32,106.84,38.46,16.75,43.94,3.56,100.83,18.11,46.1,3.79,99.86,16.16,38.85166666666667,16.26,39.15583333333333,14.648333333333332,34.2025,0.4957822102760288,1.0856791618251596,2.4741264012370605,7.219615339626892,1.6538461538461535,0.4040927694406548,16.42,16.49,16.5,14.97,10.76,12.91,12.75,39.92,38.75,39.63,36.31,22.62,31.88,32.67,15.6,16.405,14.81,16.42,16.405,16.46,14.81,16.6,14.93,16.442500000000003,11.61,16.6,14.0,16.4025,10.76,18.78,11.7225,16.4,10.35,21.42,38.235,40.17,36.55,40.42,38.432500000000005,39.455,36.55,40.42,36.49,39.7025,25.43,40.43,33.480000000000004,39.7025,22.59,42.45,27.73,39.3825,22.59,47.36,351.56,16.0,820.86,16.0
2025-04-26 05:00:00,15.2,34.85,2.08,121.39,16.63,41.29,2.27,124.67,38.35,18.27,44.39,2.49,116.96,18.92,45.59,2.7,115.33,15.953333333333331,38.26833333333334,16.209166666666665,38.8175,14.58875,33.93416666666667,0.5715920085765993,1.6534213838959255,2.4413294890153487,7.062712815826693,1.5769230769230769,0.4349070100143061,16.39,16.41,16.6,15.81,10.82,13.7,14.08,40.42,39.12,39.3,38.91,22.91,33.53,36.67,15.005,15.795,14.81,16.39,16.0925,16.442500000000003,14.81,16.49,15.1425,16.442500000000003,12.84,16.6,14.25,16.4025,10.76,18.78,11.7225,16.3925,10.35,21.42,35.7,38.485,34.85,40.42,37.9,39.32,34.85,40.42,36.49,39.7025,29.22,40.43,34.47,39.7025,22.59,42.45,27.73,39.165,22.59,47.36,350.13,16.0,814.4200000000001,16.0
