timestamp,aqi_numeric,temperature,relative_humidity,wind_speed,pressure,pm2_5,pm10,no2,o3,hour,day_of_week,is_weekend,pm2_5_lag24h,pm10_lag24h,no2_lag24h,o3_lag24h,temperature_lag24h,relative_humidity_lag24h,wind_speed_lag24h,pressure_lag24h,aqi_lag1h,aqi_lag3h,aqi_lag6h,pm25_lag6h,pm10_lag6h,pm2_5_lag48h,pm10_lag48h,no2_lag48h,o3_lag48h,aqi_numeric_lag48h,pm2_5_lag72h,pm10_lag72h,no2_lag72h,o3_lag72h,aqi_numeric_lag72h,temperature_lag48h,relative_humidity_lag48h,pressure_lag48h,temperature_lag72h,relative_humidity_lag72h,pressure_lag72h,pm2_5_rolling_mean_6h,pm10_rolling_mean_6h,aqi_numeric_rolling_mean_6h,temperature_rolling_mean_6h,relative_humidity_rolling_mean_6h,pm2_5_rolling_mean_12h,pm10_rolling_mean_12h,aqi_numeric_rolling_mean_12h,temperature_rolling_mean_12h,relative_humidity_rolling_mean_12h,pm2_5_rolling_mean_24h,pm10_rolling_mean_24h,aqi_numeric_rolling_mean_24h,temperature_rolling_mean_24h,relative_humidity_rolling_mean_24h,pm2_5_rolling_std_12h,pm10_rolling_std_12h,aqi_numeric_rolling_std_12h,pm2_5_rolling_std_24h,pm10_rolling_std_24h,aqi_numeric_rolling_std_24h,hour_sin,hour_cos,dow_sin,dow_cos,month,season,day_of_year,doy_sin,doy_cos,pm25_humidity_interaction,pm25_temp_interaction,pm10_wind_interaction,pm25_pm10_ratio,pm2_5_change_1h,pm2_5_change_3h,pm10_change_1h,pm10_change_3h,aqi_numeric_change_1h,aqi_numeric_change_3h,temperature_change_1h,temperature_change_3h,hour_since_midnight,is_peak_pollution_hour,is_low_pollution_hour
2025-05-11 06:00:00,104.76733668341708,33.7,34.0,4.3,1006.0,37.03,79.03,1.21,142.05,6,6,1,28.75,50.55,0.76,144.76,33.0,32.0,15.0,1010.0,101.7140703517588,112.15427135678392,113.6070351758794,40.62,76.03,33.11,52.31,0.93,146.03,95.18412017167384,48.03,75.0,1.59,147.37,131.8527638190955,30.0,46.0,1012.0,28.0,51.0,1008.0,38.160000000000004,78.1,107.4259171393448,27.46666666666667,55.5,38.6225,75.4225,108.62665203700908,25.191666666666666,62.916666666666664,34.33708333333333,65.94541666666667,98.73936357394986,28.26666666666667,51.875,1.8324703891986136,3.237193298917586,4.635412589292129,5.119566455123187,10.692276765382216,11.740653237631424,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,1259.02,1247.911,17.96136363636364,0.46796410969291047,1.240000000000002,-3.0,1.8100000000000023,-0.769999999999996,3.0532663316582784,-7.386934673366838,2.1000000000000014,7.300000000000004,6,0,0
2025-05-11 07:00:00,93.5648068669528,34.9,30.0,6.1,1005.1,32.34,69.21,0.6,143.9,7,6,1,30.1,53.44,0.74,147.02,33.0,32.0,15.0,1010.0,104.76733668341708,99.93690987124464,113.58241206030152,40.61,76.91,32.8,49.9,0.89,148.02,94.53218884120172,47.4,70.34,1.4,149.8,130.30150753768845,31.0,43.0,1012.0,29.0,48.0,1007.0,36.78166666666667,76.81666666666666,104.08964960712002,29.799999999999997,47.0,38.19083333333333,75.3625,107.59256349702734,26.016666666666666,60.166666666666664,34.430416666666666,66.6025,98.93564397452212,28.345833333333335,51.791666666666664,2.575332135099823,3.3528552960685785,6.3485675064631355,5.059023345484947,10.370065301039432,11.606819794077868,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,970.2,1128.6660000000002,11.162903225806453,0.4665993363151062,-4.689999999999998,-3.029999999999994,-9.820000000000007,-8.650000000000006,-11.202529816464292,-6.372103004291844,1.1999999999999957,5.599999999999998,7,1,0
2025-05-11 08:00:00,85.2158798283262,35.3,24.0,6.5,1005.0,28.37,61.91,0.51,141.66,8,6,1,29.69,53.91,0.79,145.23,35.0,27.0,15.0,1008.0,93.5648068669528,101.7140703517588,112.40050251256282,40.13,77.78,32.55,48.11,0.9,148.33,94.00643776824036,46.57,66.15,1.23,150.74,128.2577889447236,32.0,41.0,1011.0,30.0,46.0,1007.0,34.821666666666665,74.17166666666667,99.55887915974726,31.866666666666664,38.5,37.365,74.57416666666667,105.7067846385001,26.966666666666665,56.666666666666664,34.37541666666667,66.93583333333333,98.81997873847062,28.358333333333334,51.666666666666664,3.8282739998855146,5.056320002700425,9.051999246719863,5.119612739403838,10.068532951582238,11.733757010089551,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,680.88,1001.4609999999999,9.38030303030303,0.4575068537332689,-3.9700000000000024,-7.419999999999998,-7.299999999999997,-15.310000000000002,-8.348927038626599,-16.498190523432612,0.3999999999999986,3.6999999999999957,8,1,0
2025-05-11 09:00:00,81.55665236051502,34.8,25.0,8.6,1004.1,26.63,58.23,0.54,140.45,9,6,1,28.32,52.25,0.9,142.55,36.0,25.0,15.0,1008.0,85.2158798283262,104.76733668341708,112.15427135678392,40.03,79.8,32.15,46.48,0.96,148.39,93.16523605150216,45.97,63.09,1.15,151.08,126.78040201005024,33.0,39.0,1010.0,30.0,46.0,1006.0,32.58833333333333,70.57666666666667,94.45927599370243,33.266666666666666,33.0,36.346666666666664,73.41,103.39911035866027,27.925,53.083333333333336,34.305,67.18499999999999,98.67189218625316,28.308333333333334,51.666666666666664,4.878556666836339,6.918104049259092,11.314129066734157,5.217213982495565,9.758521359838825,11.934999402876013,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,665.75,926.7239999999999,6.6931034482758625,0.45654037373564205,-1.740000000000002,-10.400000000000002,-3.6799999999999997,-20.800000000000004,-3.659227467811178,-23.21068432290207,-0.5,1.0999999999999943,9,1,0
2025-05-11 10:00:00,79.05407725321889,34.3,25.0,18.4,1003.3,25.44,55.64,0.61,139.82,10,6,1,26.97,51.22,0.98,140.92,34.0,28.0,19.0,1006.0,81.55665236051502,93.5648068669528,99.93690987124464,35.37,77.86,32.04,45.78,1.08,149.31,92.93390557939917,45.84,61.42,1.12,151.29,126.46030150753772,33.0,39.0,1010.0,30.0,52.0,1007.0,30.933333333333337,66.87333333333333,90.97880389069815,34.1,29.5,35.193333333333335,71.98833333333333,100.79465532239165,28.908333333333335,49.25,34.24125,67.36916666666666,98.537825662648,28.320833333333336,51.541666666666664,5.690440681663755,8.620677924548582,13.044193128914884,5.319091384079683,9.481911344956721,12.14348452152604,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,636.0,872.592,3.0075675675675675,0.4564047362755651,-1.1899999999999977,-6.900000000000002,-2.5899999999999963,-13.569999999999993,-2.502575107296124,-14.5107296137339,-0.5,-0.6000000000000014,10,0,0
2025-05-11 11:00:00,500.0,33.3,27.0,12.6,1002.8,24.58,54.23,0.69,138.64,11,6,1,26.58,51.72,1.01,139.81,34.0,28.0,19.0,1006.0,79.05407725321889,85.2158798283262,101.7140703517588,35.79,77.22,30.75,43.58,1.33,148.71,90.22103004291846,45.17,59.4,1.28,150.03,124.8105527638191,33.0,41.0,1009.0,28.0,51.0,1007.0,29.064999999999998,63.041666666666664,157.35979216540503,34.38333333333333,27.5,33.91166666666667,70.32083333333334,133.12949619341342,29.866666666666664,45.333333333333336,34.15791666666667,67.47375000000001,115.97734640656789,28.291666666666668,51.5,6.226059359782441,9.974507012956904,116.21489110907766,5.45818569885683,9.314158372909919,82.61285475748186,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,663.66,818.5139999999999,4.27007874015748,0.45242039388919564,-0.860000000000003,-3.7900000000000027,-1.4100000000000037,-7.68,420.9459227467811,414.7841201716738,-1.0,-2.0,11,0,0
2025-05-11 12:00:00,75.54206008583691,33.0,31.0,7.9,1002.6,23.77,53.11,0.8,137.19,12,6,1,26.39,52.05,1.1,138.95,34.3,40.0,14.4,1003.5,500.0,81.55665236051502,104.76733668341708,37.03,79.03,28.43,39.96,1.65,147.77,85.34206008583692,43.75,56.0,1.48,147.53,121.3140703517588,33.0,41.0,1009.0,28.0,55.0,1007.0,26.855,58.721666666666664,152.488912732475,34.26666666666666,27.0,32.5075,68.41083333333334,129.9574149359099,30.866666666666664,41.25,34.04875,67.51791666666666,115.74776843804143,28.237499999999997,51.125,6.470867758305269,10.930523116762155,117.3105246730214,5.643362636570764,9.240059278544171,82.72171513278276,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,736.87,784.41,6.63875,0.4467205412516444,-0.8099999999999987,-2.8599999999999994,-1.1199999999999974,-5.119999999999997,-424.4579399141631,-6.014592274678108,-0.29999999999999716,-1.7999999999999972,12,0,0
2025-05-11 13:00:00,75.37381974248927,32.0,34.0,9.7,1002.8,23.69,52.39,1.58,132.75,13,6,1,27.3,53.24,2.16,132.94,32.4,37.0,13.7,1003.7,75.54206008583691,79.05407725321889,93.5648068669528,32.34,69.21,27.07,38.28,2.5,143.73,82.48197424892705,42.04,53.23,2.08,141.15,117.1035175879397,30.0,49.0,1009.0,28.0,55.0,1008.0,25.41333333333333,55.91833333333333,149.4570815450644,33.78333333333333,27.666666666666668,31.0975,66.36749999999999,126.7733655760922,31.79166666666666,37.333333333333336,33.89833333333333,67.4825,115.43144154247632,28.22083333333333,51.0,6.387729892680108,11.475540886440813,118.30965583079359,5.8744418174566615,9.298608708459522,82.86691202365223,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,805.46,758.08,5.34591836734694,0.45132406172604306,-0.0799999999999983,-1.75,-0.7199999999999989,-3.25,-0.16824034334763383,-3.680257510729618,-1.0,-2.299999999999997,13,0,1
2025-05-11 14:00:00,76.50944206008585,29.5,48.0,7.9,1003.1,24.23,52.37,2.74,124.61,14,6,1,29.2,55.71,3.84,121.95,29.7,46.0,9.4,1004.4,75.37381974248927,500.0,85.2158798283262,28.37,61.91,26.9,38.87,3.46,136.88,82.12446351931331,41.45,52.98,2.86,133.53,115.65075376884424,30.0,52.0,1009.0,26.0,61.0,1009.0,24.723333333333333,54.328333333333326,148.006008583691,32.81666666666666,31.666666666666668,29.772500000000004,64.25,123.78244387171912,32.34166666666666,35.083333333333336,33.69125,67.34333333333333,114.99594440370664,28.212499999999995,51.083333333333336,5.979837524398412,11.522498150851431,119.15667941972598,6.129336663522366,9.505160916994873,83.05029983681833,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,1163.04,714.785,6.54625,0.46178768820278254,0.5399999999999991,-0.34999999999999787,-0.020000000000003126,-1.8599999999999994,1.135622317596571,-423.49055793991414,-2.5,-3.799999999999997,14,0,1
2025-05-11 15:00:00,77.85536480686696,27.6,53.0,7.2,1003.8,24.87,53.08,3.45,116.97,15,6,1,31.34,59.13,4.84,112.27,28.0,53.0,9.0,1005.0,76.50944206008585,75.54206008583691,81.55665236051502,26.63,58.23,26.81,39.82,3.83,130.72,81.93519313304722,41.31,53.59,3.24,127.86,115.30603015075376,29.0,48.0,1010.0,21.0,73.0,1009.0,24.430000000000003,53.47,147.38912732474967,31.616666666666664,36.333333333333336,28.50916666666667,62.02333333333333,120.92420165922603,32.44166666666667,34.666666666666664,33.42166666666667,67.09125,114.42900949669666,28.19583333333333,51.083333333333336,5.161122954506829,10.803692410328082,119.87019660166408,6.374622012097531,9.807859897085878,83.26410464804002,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,1318.1100000000001,686.412,7.271232876712329,0.46765701391500564,0.6400000000000006,1.1000000000000014,0.7100000000000009,-0.030000000000001137,1.3459227467811132,2.3133047210300504,-1.8999999999999986,-5.399999999999999,15,0,1
2025-05-11 16:00:00,79.2854077253219,26.5,59.0,4.7,1004.5,25.55,53.38,4.42,105.97,16,6,1,33.09,61.8,5.77,101.2,27.3,56.0,6.8,1005.9,77.85536480686696,75.37381974248927,79.05407725321889,25.44,55.64,27.0,40.95,4.56,121.1,82.33476394849785,41.24,54.37,3.89,118.77,500.0,29.0,48.0,1010.0,21.0,73.0,1008.0,24.448333333333334,53.093333333333334,147.4276824034335,30.316666666666663,42.0,27.69083333333333,59.98333333333333,119.20324314706579,32.208333333333336,35.75,33.1075,66.74041666666666,113.76831564834187,28.162499999999998,51.208333333333336,4.735347656114068,9.806702099106348,120.34620012576102,6.574350191068284,10.14998756870783,83.48641278689092,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,1507.45,677.075,11.120833333333334,0.47774869109947643,0.6799999999999997,1.8599999999999994,0.30000000000000426,0.990000000000002,1.4300429184549444,3.9115879828326285,-1.1000000000000014,-5.5,16,0,1
2025-05-11 17:00:00,500.0,25.5,64.0,6.5,1005.0,26.76,54.76,5.76,94.1,17,6,1,35.01,65.04,6.88,90.5,26.2,59.0,4.7,1006.5,79.2854077253219,76.50944206008585,500.0,24.58,54.23,27.76,42.79,5.54,109.66,83.93304721030043,41.93,56.15,4.71,108.81,116.83266331658292,28.0,51.0,1011.0,21.0,73.0,1009.0,24.811666666666667,53.18166666666667,147.42768240343352,29.01666666666667,48.166666666666664,26.938333333333336,58.11166666666666,152.39373728441925,31.7,37.833333333333336,32.76375,66.31208333333333,130.46915613475102,28.13333333333333,51.416666666666664,3.9901420191963446,8.235336095513725,162.59159063110332,6.685295878140166,10.437697971740294,114.6976407104392,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,1712.64,682.38,8.296969696969697,0.48778709442216556,1.2100000000000009,2.530000000000001,1.3799999999999955,2.3900000000000006,420.7145922746781,423.49055793991414,-1.0,-4.0,17,0,0
2025-05-11 18:00:00,84.29055793991417,25.1,67.0,4.3,1004.9,27.93,56.69,6.93,84.23,18,6,1,36.63,68.11,7.9,81.95,26.2,59.0,4.3,1006.4,500.0,77.85536480686696,75.54206008583691,23.77,53.11,28.41,44.33,6.22,99.8,85.30000000000001,42.53,57.85,5.31,100.92,118.31005025125629,28.0,51.0,1011.0,22.8,86.0,1009.4,25.505,53.778333333333336,148.88576537911305,27.700000000000003,54.166666666666664,26.180000000000003,56.25,150.687339055794,30.983333333333334,40.583333333333336,32.40125,65.83624999999999,129.65699554640153,28.087500000000002,51.75,2.4748627142871547,4.944080022889778,163.24301634710747,6.702389783082218,10.611038883900502,114.96352392232136,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,1871.31,701.043,12.88409090909091,0.49181193872160595,1.1699999999999982,3.0599999999999987,1.9299999999999997,3.6099999999999994,-415.70944206008585,6.435193133047207,-0.3999999999999986,-2.5,18,1,0
2025-05-11 19:00:00,85.59442060085837,24.4,68.0,4.3,1005.0,28.55,58.01,7.69,76.88,19,6,1,37.52,69.93,8.52,74.91,25.0,63.0,4.0,1006.4,84.29055793991417,79.2854077253219,75.37381974248927,23.69,52.39,28.54,44.78,6.6,90.68,85.57339055793992,42.78,58.79,5.86,92.17,118.92562814070352,26.0,54.0,1009.0,21.0,78.0,1009.0,26.315,54.714999999999996,150.5891988555079,26.433333333333337,59.833333333333336,25.864166666666666,55.31666666666666,150.02314020028612,30.108333333333334,43.75,32.0275,65.33958333333332,128.80785184865672,28.0625,51.958333333333336,1.7541818001285585,2.9165026793744504,163.51255628043918,6.654467770180043,10.689768565911518,115.22103278603518,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,1941.4,696.62,13.18409090909091,0.49130958526931684,0.620000000000001,3.0,1.3200000000000003,4.6299999999999955,1.3038626609442048,6.309012875536467,-0.7000000000000028,-2.1000000000000014,19,1,0
2025-05-11 20:00:00,87.2137339055794,24.3,66.0,4.3,1004.3,29.32,59.94,8.12,72.08,20,6,1,38.28,71.37,8.69,69.46,23.9,66.0,3.2,1005.1,85.59442060085837,500.0,76.50944206008585,24.23,52.37,28.9,45.61,6.79,83.09,86.3304721030043,43.26,60.08,6.39,83.31,120.1075376884422,26.0,54.0,1009.0,21.0,78.0,1008.0,27.163333333333338,55.97666666666667,152.3732474964235,25.566666666666666,62.833333333333336,25.94333333333334,55.152499999999996,150.18962804005722,29.191666666666666,47.25,31.654166666666665,64.86333333333333,127.94820633927866,28.079166666666666,51.958333333333336,1.8934592361102787,2.543183849217267,163.44157270712614,6.538768609421304,10.66400392489338,115.46094583757676,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,1935.1200000000001,712.476,13.622727272727273,0.4883411059293804,0.7699999999999996,2.5599999999999987,1.9299999999999997,5.18,1.6193133047210324,-412.7862660944206,-0.09999999999999787,-1.1999999999999993,20,1,0
2025-05-11 21:00:00,89.19055793991419,22.8,71.0,2.9,1003.1,30.26,62.13,8.35,68.35,21,6,1,38.85,72.2,8.65,65.55,23.3,68.0,4.0,1004.6,87.2137339055794,84.29055793991417,77.85536480686696,24.87,53.08,29.59,47.1,6.87,77.18,87.7815450643777,43.66,61.64,6.7,75.95,121.09246231155778,26.0,54.0,1009.0,21.0,78.0,1008.0,28.061666666666667,57.48499999999999,154.26244635193135,24.766666666666666,65.83333333333333,26.245833333333337,55.4775,150.8257868383405,28.191666666666666,51.083333333333336,31.29625,64.44375,127.11244859850036,28.058333333333334,52.083333333333336,2.26637659686363,3.1492080534075306,163.16477154454543,6.360426436689521,10.560388996664193,115.67458327010678,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,2148.46,689.9280000000001,20.71,0.48626064599067975,0.9400000000000013,2.330000000000002,2.190000000000005,5.440000000000005,1.9768240343347827,4.90000000000002,-1.5,-2.3000000000000007,21,0,0
2025-05-11 22:00:00,90.662660944206,21.8,75.0,4.0,1003.1,30.96,63.99,8.42,65.25,22,6,1,39.28,72.7,8.54,62.78,22.5,71.0,3.2,1004.8,89.19055793991419,85.59442060085837,79.2854077253219,25.55,53.38,30.34,48.75,6.98,72.78,89.35879828326182,43.92,63.28,6.91,69.62,121.73266331658292,25.0,57.0,1008.0,21.0,78.0,1008.0,28.963333333333335,59.25333333333333,156.15865522174536,23.983333333333334,68.5,26.705833333333334,56.173333333333325,151.7931688125894,27.149999999999995,55.25,30.949583333333333,64.08083333333333,126.29391206749055,28.029166666666665,52.25,2.6204769112601047,3.996801751705326,162.7344079644649,6.1288842017114575,10.412953854263025,115.86801221901653,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,2322.0,674.928,15.607317073170734,0.4830706818536433,0.6999999999999993,2.41,1.8599999999999994,5.980000000000004,1.4721030042918102,5.068240343347625,-1.0,-2.599999999999998,22,0,0
2025-05-11 23:00:00,93.01802575107295,21.1,79.0,4.7,1003.4,32.08,66.39,8.59,62.87,23,6,1,39.96,74.24,8.56,60.35,21.8,74.0,4.7,1005.2,90.662660944206,87.2137339055794,500.0,26.76,54.76,31.18,50.63,7.14,69.13,91.12532188841202,44.32,65.12,7.12,64.5,122.71758793969848,25.0,57.0,1008.0,21.0,78.0,1009.0,29.850000000000005,61.19166666666666,88.32832618025753,23.25,71.0,27.33083333333333,57.18666666666667,117.8780042918455,26.133333333333336,59.583333333333336,30.621250000000003,63.75375,125.50375024262947,28.0,52.458333333333336,2.9420291647234476,4.898981959798874,120.49557609144011,5.828927347441933,10.20110173610829,116.03439904791958,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,5,1,131,0.7748840413670407,-0.6321034111873487,2534.3199999999997,676.888,13.83125,0.48247856820574525,1.1199999999999974,2.759999999999998,2.3999999999999986,6.450000000000003,2.355364806866959,5.804291845493552,-0.6999999999999993,-3.1999999999999993,23,0,0
2025-05-12 00:00:00,96.21459227467813,20.4,83.0,3.6,1003.9,33.6,69.17,8.91,60.68,0,0,0,40.62,76.03,8.73,58.49,21.0,80.0,3.2,1005.7,93.01802575107295,89.19055793991419,84.29055793991417,27.93,56.69,32.36,52.99,7.38,65.65,93.6068669527897,44.85,67.13,7.37,59.78,124.02261306532664,24.0,69.0,1009.0,21.0,78.0,1008.0,30.795,63.27166666666667,90.31566523605153,22.46666666666667,73.66666666666667,28.150000000000002,58.525,119.60071530758226,25.083333333333332,63.916666666666664,30.32875,63.46791666666667,124.77906512174609,27.974999999999998,52.583333333333336,3.2161722025392177,5.795670013820798,119.98196109990671,5.470480713716831,9.934799610314156,116.16616648726459,0.0,1.0,0.0,1.0,5,1,132,0.7638886127905428,-0.6453481132295501,2788.8,685.4399999999999,18.694594594594594,0.4850584668687744,1.5200000000000031,3.34,2.780000000000001,7.039999999999999,3.1965665236051706,7.02403433476394,-0.7000000000000028,-2.400000000000002,0,0,0
2025-05-12 01:00:00,98.56995708154506,20.6,81.0,3.6,1004.4,34.72,71.41,9.33,58.04,1,0,0,40.61,76.91,8.96,56.95,20.9,81.0,3.2,1006.3,96.21459227467813,90.662660944206,85.59442060085837,28.55,58.01,32.91,54.82,7.65,61.81,500.0,44.97,68.8,7.72,55.14,124.3180904522613,23.0,69.0,1009.0,21.0,78.0,1010.0,31.823333333333334,65.505,92.4782546494993,21.833333333333332,75.83333333333333,29.069166666666664,60.10999999999999,121.53372675250358,24.133333333333336,67.83333333333333,30.083333333333332,63.23875,124.1535461642979,27.962500000000002,52.583333333333336,3.396740304614345,6.520777979241144,119.39004716568022,5.109390899347616,9.671185940720866,116.26945113853192,0.25881904510252074,0.9659258262890683,0.0,1.0,5,1,132,0.7638886127905428,-0.6453481132295501,2812.3199999999997,715.232,19.299999999999997,0.48552649979023915,1.1199999999999974,3.759999999999998,2.239999999999995,7.419999999999995,2.3553648068669304,7.90729613733906,0.20000000000000284,-1.1999999999999993,1,0,0
2025-05-12 02:00:00,101.443216080402,23.4,70.0,3.6,1005.6,35.68,74.38,9.72,55.71,2,0,0,40.13,77.78,9.05,55.23,22.9,75.0,3.2,1006.8,98.56995708154506,93.01802575107295,87.2137339055794,29.32,59.94,32.37,55.68,7.87,59.11,93.62789699570816,45.47,71.61,8.46,51.74,125.54924623115578,25.0,57.0,1010.0,21.0,78.0,1010.0,32.88333333333333,67.91166666666668,94.84983501196973,21.683333333333334,76.5,30.02333333333333,61.94416666666666,123.6115412541966,23.625,69.66666666666667,29.89791666666667,63.09708333333334,123.69699256295785,27.983333333333334,52.375,3.5197709980635445,7.205309227272409,118.75048387814044,4.800349606080493,9.471766044025296,116.3391002413305,0.49999999999999994,0.8660254037844387,0.0,1.0,5,1,132,0.7638886127905428,-0.6453481132295501,2497.6,834.9119999999999,20.1027027027027,0.47905477980665956,0.9600000000000009,3.6000000000000014,2.969999999999999,7.989999999999995,2.87325899885694,8.425190329329041,2.799999999999997,2.299999999999997,2,0,0
2025-05-12 03:00:00,104.54572864321608,26.2,55.0,4.3,1005.7,36.94,78.56,9.04,61.01,3,0,0,40.03,79.8,8.3,60.65,26.4,58.0,3.6,1007.0,101.443216080402,96.21459227467813,89.19055793991419,30.26,62.13,32.79,57.71,7.35,66.42,94.51115879828326,46.98,76.18,8.53,55.86,129.26733668341708,29.0,43.0,1010.0,25.0,74.0,1011.0,33.99666666666667,70.64999999999999,97.40903012918672,22.25,73.83333333333333,31.029166666666665,64.06750000000001,125.83573824055902,23.508333333333336,69.83333333333333,29.769166666666667,63.04541666666666,123.37996994989253,27.974999999999998,52.25,3.635927937915961,8.059388793654499,118.06352855939487,4.551785045613064,9.37962731213185,116.38228014886441,0.7071067811865476,0.7071067811865476,0.0,1.0,5,1,132,0.7638886127905428,-0.6453481132295501,2031.6999999999998,967.8279999999999,17.85454545454546,0.46961606915840326,1.259999999999998,3.3399999999999963,4.180000000000007,9.39,3.102512562814084,8.331136368537955,2.8000000000000007,5.800000000000001,3,0,0
2025-05-12 04:00:00,94.2587982832618,28.6,49.0,4.7,1005.7,32.67,76.83,1.88,132.93,4,0,0,35.37,77.86,3.13,115.72,29.3,46.0,4.0,1007.0,104.54572864321608,98.56995708154506,90.662660944206,30.96,63.99,26.53,47.67,1.56,135.41,81.34635193133047,37.07,63.4,1.84,133.76,104.86582914572864,30.0,40.0,1010.0,27.0,62.0,1012.0,34.281666666666666,72.79,98.00838635236268,23.383333333333336,69.5,31.6225,66.02166666666666,127.08352078705401,23.683333333333334,69.0,29.656666666666666,63.0025,123.14338196705991,27.945833333333336,52.375,3.2173708210308205,8.075354012317575,117.60505974946764,4.439315131931633,9.311001090341728,116.43776659309785,0.8660254037844386,0.5000000000000001,0.0,1.0,5,1,132,0.7638886127905428,-0.6453481132295501,1600.8300000000002,934.3620000000001,16.00625,0.4246717795398415,-4.269999999999996,-2.049999999999997,-1.730000000000004,5.420000000000002,-10.286930359954283,-4.311158798283259,2.400000000000002,8.0,4,0,0
2025-05-12 05:00:00,95.83605150214592,30.7,42.0,5.4,1005.6,33.42,76.06,0.94,143.74,5,0,0,35.79,77.22,1.78,132.13,31.6,39.0,4.3,1006.6,94.2587982832618,101.443216080402,93.01802575107295,32.08,66.39,27.5,48.11,0.89,142.91,83.3862660944206,34.43,56.17,1.08,144.39,97.96008583690988,32.0,34.0,1010.0,29.0,48.0,1012.0,34.505,74.40166666666667,98.47805731087483,24.983333333333334,63.333333333333336,32.1775,67.79666666666667,93.40319174556616,24.116666666666664,67.16666666666667,29.557916666666667,62.95416666666666,122.89846451499271,27.90833333333333,52.5,2.856524032014223,7.7074949748858135,6.308579738243315,4.321753850070269,9.236703682999323,116.49097101095998,0.9659258262890683,0.25881904510252074,0.0,1.0,5,1,132,0.7638886127905428,-0.6453481132295501,1403.64,1025.9940000000001,13.82909090909091,0.4388130252100841,0.75,-2.259999999999998,-0.769999999999996,1.6800000000000068,1.577253218884124,-5.607164578256075,2.099999999999998,7.300000000000001,5,0,0
2025-05-12 06:00:00,97.6656652360515,32.4,35.0,5.4,1005.0,34.29,76.47,0.75,146.59,6,0,0,37.03,79.03,1.21,142.05,33.7,34.0,4.3,1006.0,95.83605150214592,104.54572864321608,96.21459227467813,33.6,69.17,28.75,50.55,0.76,144.76,86.01502145922747,33.11,52.31,0.93,146.03,95.18412017167384,33.0,32.0,1010.0,30.0,46.0,1012.0,34.62,75.61833333333333,98.71990280443708,26.98333333333333,55.333333333333336,32.707499999999996,69.44500000000001,94.51778402024428,24.724999999999998,64.5,29.443749999999998,62.8475,122.60256153801915,27.85416666666666,52.541666666666664,2.5727174349352824,7.215670447020945,5.704868380024401,4.148501890417806,9.05600029286356,116.54803459817477,1.0,6.123233995736766e-17,0.0,1.0,5,1,132,0.7638886127905428,-0.6453481132295501,1200.1499999999999,1110.9959999999999,13.903636363636364,0.44782551913281965,0.8699999999999974,-2.6499999999999986,0.4099999999999966,-2.0900000000000034,1.8296137339055747,-6.8800634071645845,1.6999999999999993,6.199999999999999,6,0,0
