timestamp,aqi_lag1h,aqi_lag3h,aqi_lag6h,pm25_lag6h
2025-04-09 22:00:00,86.22532188841203,87.31888412017169,88.2862660944206,29.83
2025-04-09 23:00:00,85.06866952789701,86.87725321888414,88.01287553648069,29.7
2025-04-10 00:00:00,84.90042918454935,86.22532188841203,87.99184549356224,29.69
2025-04-10 01:00:00,85.00557939914164,85.06866952789701,87.31888412017169,29.37
2025-04-10 02:00:00,84.37467811158798,84.90042918454935,86.87725321888414,29.16
2025-04-10 03:00:00,82.71330472103006,85.00557939914164,86.22532188841203,28.85
2025-04-10 04:00:00,81.2412017167382,84.37467811158798,85.06866952789701,28.3
2025-04-10 05:00:00,78.6755364806867,82.71330472103006,84.90042918454935,28.22
2025-04-10 06:00:00,82.20858369098713,81.2412017167382,85.00557939914164,28.27
2025-04-10 07:00:00,87.73948497854077,78.6755364806867,84.37467811158798,27.97
2025-04-10 08:00:00,81.13605150214593,82.20858369098713,82.71330472103006,27.18
2025-04-10 09:00:00,78.88583690987124,87.73948497854077,81.2412017167382,26.48
2025-04-10 10:00:00,500.0,81.13605150214593,78.6755364806867,25.26
2025-04-10 11:00:00,72.40858369098713,78.88583690987124,82.20858369098713,26.94
2025-04-10 12:00:00,69.7587982832618,500.0,87.73948497854077,29.57
2025-04-10 13:00:00,67.63476394849786,72.40858369098713,81.13605150214593,26.43
2025-04-10 14:00:00,67.82403433476395,69.7587982832618,78.88583690987124,25.36
2025-04-10 15:00:00,70.47381974248927,67.63476394849786,500.0,23.87
2025-04-10 16:00:00,73.69141630901288,67.82403433476395,72.40858369098713,22.28
2025-04-10 17:00:00,76.04678111587984,70.47381974248927,69.7587982832618,21.02
2025-04-10 18:00:00,78.17081545064377,73.69141630901288,67.63476394849786,20.01
2025-04-10 19:00:00,79.30643776824034,76.04678111587984,67.82403433476395,20.1
2025-04-10 20:00:00,79.34849785407725,78.17081545064377,70.47381974248927,21.36
2025-04-10 21:00:00,79.85321888412018,79.30643776824034,73.69141630901288,22.89
2025-04-10 22:00:00,79.937339055794,79.34849785407725,76.04678111587984,24.01
2025-04-10 23:00:00,79.55879828326181,79.85321888412018,78.17081545064377,25.02
2025-04-11 00:00:00,79.49570815450645,79.937339055794,79.30643776824034,25.56
2025-04-11 01:00:00,80.04248927038627,79.55879828326181,79.34849785407725,25.58
2025-04-11 02:00:00,80.48412017167382,79.49570815450645,79.85321888412018,25.82
2025-04-11 03:00:00,80.79957081545065,80.04248927038627,79.937339055794,25.86
2025-04-11 04:00:00,81.32532188841202,80.48412017167382,79.55879828326181,25.68
2025-04-11 05:00:00,500.0,80.79957081545065,79.49570815450645,25.65
2025-04-11 06:00:00,79.45364806866954,81.32532188841202,80.04248927038627,25.91
2025-04-11 07:00:00,83.32317596566523,500.0,80.48412017167382,26.12
2025-04-11 08:00:00,67.02489270386266,79.45364806866954,80.79957081545065,26.27
2025-04-11 09:00:00,57.75064377682404,83.32317596566523,81.32532188841202,26.52
2025-04-11 10:00:00,53.90214592274678,67.02489270386266,500.0,24.87
2025-04-11 11:00:00,51.6519313304721,57.75064377682404,79.45364806866954,25.63
2025-04-11 12:00:00,500.0,53.90214592274678,83.32317596566523,27.47
2025-04-11 13:00:00,49.208333333333336,51.6519313304721,67.02489270386266,19.72
2025-04-11 14:00:00,500.0,500.0,57.75064377682404,15.31
2025-04-11 15:00:00,52.324892703862666,49.208333333333336,53.90214592274678,13.48
2025-04-11 16:00:00,54.09141630901288,500.0,51.6519313304721,12.41
2025-04-11 17:00:00,56.06824034334764,52.324892703862666,500.0,12.05
2025-04-11 18:00:00,58.99141630901288,54.09141630901288,49.208333333333336,11.81
2025-04-11 19:00:00,61.45193133047211,56.06824034334764,500.0,12.01
2025-04-11 20:00:00,62.398283261802575,58.99141630901288,52.324892703862666,12.73
2025-04-11 21:00:00,63.07124463519314,61.45193133047211,54.09141630901288,13.57
2025-04-11 22:00:00,64.10171673819742,62.398283261802575,56.06824034334764,14.51
2025-04-11 23:00:00,66.09957081545065,63.07124463519314,58.99141630901288,15.9
2025-04-12 00:00:00,68.0763948497854,64.10171673819742,61.45193133047211,17.07
2025-04-12 01:00:00,69.77982832618027,66.09957081545065,62.398283261802575,17.52
