timestamp,aqi_category,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dew_point,relative_humidity,precipitation,snow,wind_direction,wind_speed,wpgt,pressure,tsun,coco,aqi_pm25,aqi_pm10,aqi_numeric,hour,day,month,day_of_week,is_weekend
2025-05-20 13:00:00,3.0,212.38,0.1,2.85,123.86,2.85,38.2,93.02,18.32,40.0,11.2,18.0,0.0,,360.0,11.0,,998.0,,5.0,107.64824120603016,69.8179797979798,107.64824120603016,13,20,5,1,0
2025-05-20 14:00:00,3.0,259.51,0.03,5.44,112.54,3.1,40.83,96.05,27.9,38.0,13.9,24.0,0.0,,360.0,11.0,,998.0,,5.0,114.12412060301507,71.31767676767677,114.12412060301507,14,20,5,1,0
2025-05-20 15:00:00,4.0,303.32,0.0,7.03,101.98,3.3,43.57,100.02,35.52,36.0,17.2,33.0,0.0,,51.0,8.6,,998.0,,5.0,120.87085427135679,73.28262626262627,120.87085427135679,15,20,5,1,0
2025-05-20 16:00:00,4.0,336.7,0.0,8.11,93.69,3.42,45.47,103.28,45.07,36.0,17.2,33.0,0.0,,16.0,7.2,,998.0,,5.0,125.54924623115578,74.89616161616162,125.54924623115578,16,20,5,1,0
2025-05-20 17:00:00,4.0,370.41,0.0,9.26,90.06,3.63,47.43,107.12,58.54,36.0,17.2,33.0,0.0,,345.0,7.2,,998.0,,5.0,130.3753768844221,76.79676767676767,130.3753768844221,17,20,5,1,0
2025-05-20 18:00:00,4.0,396.2,0.0,10.32,87.26,3.76,48.68,109.1,72.21,34.0,18.1,39.0,0.0,,170.0,3.6,,999.0,,5.0,133.45326633165828,77.77676767676768,133.45326633165828,18,20,5,1,0
2025-05-20 19:00:00,4.0,402.24,0.0,10.81,84.43,3.7,48.65,108.46,84.33,32.0,17.1,41.0,0.0,,188.0,4.3,,999.0,,5.0,133.37939698492463,77.46,133.37939698492463,19,20,5,1,0
2025-05-20 20:00:00,4.0,401.92,0.0,10.68,82.4,3.62,49.2,108.94,94.23,32.0,17.1,41.0,0.0,,239.0,6.1,,999.0,,5.0,134.73366834170855,77.69757575757576,134.73366834170855,20,20,5,1,0
2025-05-20 21:00:00,4.0,401.49,0.0,10.21,79.62,3.49,49.93,109.61,98.36,31.0,18.0,46.0,0.0,,233.0,7.2,,999.0,,5.0,136.53115577889446,78.02919191919192,136.53115577889446,21,20,5,1,0
2025-05-20 22:00:00,4.0,399.49,0.0,9.58,74.22,3.12,49.0,106.79,86.61,30.0,18.1,49.0,0.0,,255.0,7.2,,999.0,,5.0,134.24120603015075,76.63343434343435,134.24120603015075,22,20,5,1,0
2025-05-20 23:00:00,4.0,402.67,0.0,9.15,70.32,2.87,48.68,105.73,80.27,29.0,12.8,37.0,0.0,,221.0,5.4,,999.0,,5.0,133.45326633165828,76.10878787878788,133.45326633165828,23,20,5,1,0
2025-05-21 00:00:00,4.0,409.03,0.0,8.91,67.53,2.68,48.45,105.56,77.6,29.0,12.8,37.0,0.0,,130.0,7.0,,1000.0,,5.0,132.88693467336685,76.02464646464647,132.88693467336685,0,21,5,2,0
2025-05-21 01:00:00,4.0,408.21,0.01,8.67,65.48,2.52,47.45,104.2,70.17,29.0,12.8,37.0,0.0,,130.0,7.0,,1001.0,,5.0,130.4246231155779,75.35151515151516,130.4246231155779,1,21,5,2,0
2025-05-21 02:00:00,4.0,421.89,0.4,8.8,65.03,2.53,46.91,104.32,65.59,32.0,12.3,30.0,0.0,,116.0,8.3,,1001.0,,5.0,129.09497487437184,75.41090909090909,129.09497487437184,2,21,5,2,0
2025-05-21 03:00:00,4.0,447.92,1.31,8.63,71.4,2.66,47.48,107.05,63.74,38.0,8.7,17.0,0.0,,50.0,7.0,,1002.0,,5.0,130.49849246231156,76.76212121212122,130.49849246231156,3,21,5,2,0
2025-05-21 04:00:00,4.0,436.06,1.31,7.21,97.16,3.06,49.26,115.41,55.32,39.0,7.7,15.0,0.0,,50.0,7.0,,1002.0,,5.0,134.88140703517587,80.89989898989899,134.88140703517587,4,21,5,2,0
2025-05-21 05:00:00,4.0,420.88,0.77,5.27,126.35,3.27,56.56,125.14,46.01,40.0,10.3,17.0,0.0,,50.0,15.0,,1002.0,,5.0,151.54731296101158,85.71575757575758,151.54731296101158,5,21,5,2,0
2025-05-21 06:00:00,4.0,377.2,0.37,3.08,152.54,3.44,64.07,135.07,37.56,41.0,9.3,15.0,0.0,,90.0,15.0,,1002.0,,5.0,155.4249736564805,90.63060606060606,155.4249736564805,6,21,5,2,0
2025-05-21 07:00:00,4.0,216.56,0.1,0.74,139.02,3.1,42.79,109.45,13.25,42.0,9.0,14.0,0.0,,130.0,19.0,,1002.0,,5.0,118.9502512562814,77.95,118.9502512562814,7,21,5,2,0
2025-05-21 08:00:00,3.0,177.88,0.07,0.53,130.46,2.53,35.62,95.09,8.84,44.8,-1.0,6.0,0.0,,24.0,10.8,,998.7,,1.0,101.29547738693466,70.84252525252526,101.29547738693466,8,21,5,2,0
2025-05-21 09:00:00,3.0,167.61,0.06,0.53,127.67,2.25,33.03,88.65,7.95,44.0,5.6,10.0,0.0,,130.0,19.0,,1001.0,,5.0,95.01587982832618,67.65505050505051,95.01587982832618,9,21,5,2,0
2025-05-21 10:00:00,3.0,165.01,0.06,0.6,127.15,2.17,32.11,85.96,8.05,44.0,5.6,10.0,0.0,,130.0,19.0,,1000.0,,5.0,93.08111587982833,66.32363636363635,93.08111587982833,10,21,5,2,0
2025-05-21 11:00:00,3.0,165.66,0.07,0.76,126.59,2.17,31.73,84.37,8.83,44.0,5.6,10.0,0.0,,130.0,19.0,,999.0,,5.0,92.28197424892704,65.53666666666666,92.28197424892704,11,21,5,2,0
2025-05-21 12:00:00,3.0,168.32,0.07,1.0,125.8,2.18,31.56,83.5,9.68,44.0,9.5,13.0,0.0,,130.0,7.0,,999.0,,5.0,91.92446351931332,65.10606060606061,91.92446351931332,12,21,5,2,0
2025-05-21 13:00:00,3.0,198.28,0.12,2.83,119.04,2.26,32.4,83.28,17.22,43.0,4.9,10.0,0.0,,130.0,7.0,,998.0,,5.0,93.69098712446352,64.99717171717172,93.69098712446352,13,21,5,2,0
2025-05-21 14:00:00,3.0,246.74,0.04,5.58,108.72,2.44,33.93,84.5,28.94,40.0,7.5,14.0,0.0,,130.0,7.0,,998.0,,5.0,96.90858369098713,65.6010101010101,96.90858369098713,14,21,5,2,0
2025-05-21 15:00:00,3.0,290.91,0.0,7.24,100.53,2.68,35.61,86.87,39.72,37.0,11.1,21.0,0.0,,230.0,7.0,,998.0,,5.0,101.27085427135678,66.7740404040404,101.27085427135678,15,21,5,2,0
2025-05-21 16:00:00,3.0,319.89,0.0,8.13,93.89,2.85,36.62,87.86,48.36,34.0,14.0,30.0,0.0,,356.0,6.8,,999.0,,5.0,103.75778894472361,67.2640404040404,103.75778894472361,16,21,5,2,0
2025-05-21 17:00:00,3.0,344.68,0.0,8.64,89.76,3.01,37.99,89.82,53.53,34.0,14.0,30.0,0.0,,344.0,4.7,,999.0,,5.0,107.13115577889448,68.23414141414142,107.13115577889448,17,21,5,2,0
2025-05-21 18:00:00,3.0,360.45,0.0,8.88,86.44,3.14,39.34,91.39,54.46,33.0,14.1,32.0,0.0,,42.0,2.9,,999.0,,5.0,110.45527638190956,69.01121212121213,110.45527638190956,18,21,5,2,0
2025-05-21 19:00:00,3.0,360.53,0.0,8.73,82.98,3.15,40.21,90.94,51.31,31.0,15.8,40.0,0.0,,217.0,4.0,,999.0,,5.0,112.59748743718593,68.78848484848484,112.59748743718593,19,21,5,2,0
2025-05-21 20:00:00,3.0,366.05,0.0,8.76,78.74,3.11,41.51,91.4,51.59,31.0,15.8,40.0,0.0,,221.0,4.0,,999.0,,5.0,115.79849246231156,69.01616161616161,115.79849246231156,20,21,5,2,0
2025-05-21 21:00:00,3.0,371.16,0.0,8.69,75.05,3.03,42.7,92.94,53.08,31.0,15.8,40.0,0.0,,192.0,5.0,,999.0,,5.0,118.72864321608041,69.77838383838383,118.72864321608041,21,21,5,2,0
2025-05-21 22:00:00,3.0,371.56,0.0,8.55,72.09,2.93,43.3,94.21,55.61,30.0,14.9,40.0,0.0,,287.0,7.2,,999.0,,5.0,120.20603015075376,70.4069696969697,120.20603015075376,22,21,5,2,0
2025-05-21 23:00:00,3.0,372.58,0.0,8.5,71.29,2.91,44.21,96.44,59.82,28.0,11.1,35.0,0.0,,130.0,11.0,,999.0,,5.0,122.44673366834171,71.51070707070707,122.44673366834171,23,21,5,2,0
2025-05-22 00:00:00,3.0,374.92,0.0,8.55,70.6,2.91,45.15,98.48,64.43,28.0,11.1,35.0,0.0,,130.0,7.0,,999.0,,5.0,124.76130653266331,72.52040404040405,124.76130653266331,0,22,5,3,0
2025-05-22 01:00:00,3.0,376.8,0.01,8.72,69.5,2.97,45.35,99.49,71.76,28.0,10.2,33.0,0.0,,130.0,7.0,,1000.0,,1.0,125.25376884422111,73.02030303030303,125.25376884422111,1,22,5,3,0
2025-05-22 02:00:00,4.0,395.26,0.39,9.27,69.19,3.2,45.73,101.29,81.68,32.0,10.1,26.0,0.0,,310.0,7.0,,1001.0,,5.0,126.1894472361809,73.91121212121212,126.1894472361809,2,22,5,3,0
2025-05-22 03:00:00,4.0,432.05,1.33,9.68,74.23,3.52,47.04,104.65,88.75,35.0,10.1,22.0,0.0,,93.0,3.6,,1002.0,,5.0,129.41507537688443,75.57424242424243,129.41507537688443,3,22,5,3,0
2025-05-22 04:00:00,4.0,428.78,1.39,8.23,101.69,4.74,49.87,115.34,80.7,36.0,12.3,24.0,0.0,,77.0,7.9,,1002.0,,5.0,136.38341708542714,80.86525252525253,136.38341708542714,4,22,5,3,0
2025-05-22 05:00:00,4.0,429.13,0.86,6.1,133.96,5.4,58.68,127.03,72.97,39.0,8.6,16.0,0.0,,55.0,9.0,,1002.0,,5.0,152.64193888303478,86.65121212121213,152.64193888303478,5,22,5,3,0
2025-05-22 06:00:00,4.0,409.07,0.4,3.6,164.29,5.85,70.38,140.5,56.45,39.0,12.0,20.0,0.0,,360.0,11.0,,1002.0,,5.0,158.68303477344574,93.31818181818181,158.68303477344574,6,22,5,3,0
2025-05-22 07:00:00,4.0,248.51,0.11,0.95,150.95,5.25,50.2,121.06,18.14,41.0,9.3,15.0,0.0,,59.0,15.1,,1001.0,,5.0,137.1959798994975,83.69636363636364,137.1959798994975,7,22,5,3,0
2025-05-22 08:00:00,4.0,202.24,0.06,0.67,140.72,3.75,39.73,97.86,11.6,41.0,10.2,16.0,0.0,,360.0,15.0,,1000.0,,5.0,111.41557788944723,72.21353535353535,111.41557788944723,8,22,5,3,0
2025-05-22 09:00:00,3.0,191.31,0.04,0.68,137.84,3.23,35.9,87.36,10.23,42.0,10.1,15.0,0.0,,360.0,15.0,,1000.0,,5.0,101.98492462311557,67.01656565656566,101.98492462311557,9,22,5,3,0
2025-05-22 10:00:00,3.0,191.17,0.04,0.78,138.03,3.12,34.96,83.83,10.23,43.0,8.7,13.0,0.0,,50.0,15.0,,999.0,,5.0,99.07467811158799,65.26939393939394,99.07467811158799,10,22,5,3,0
2025-05-22 11:00:00,3.0,196.32,0.06,0.95,138.47,3.22,35.86,84.28,11.1,43.0,8.7,13.0,0.0,,50.0,15.0,,998.0,,1.0,101.88643216080402,65.49212121212122,101.88643216080402,11,22,5,3,0
2025-05-22 12:00:00,3.0,204.91,0.07,1.23,139.45,3.44,37.67,87.04,12.22,43.0,1.7,8.0,0.0,,50.0,11.0,,998.0,,1.0,106.34321608040202,66.85818181818182,106.34321608040202,12,22,5,3,0
2025-05-22 13:00:00,3.0,242.06,0.1,3.2,132.22,3.69,40.68,90.07,19.49,40.0,8.5,15.0,0.0,,360.0,11.0,,998.0,,1.0,113.75477386934674,68.35787878787879,113.75477386934674,13,22,5,3,0
2025-05-22 14:00:00,3.0,298.98,0.03,6.14,119.72,3.93,43.99,93.59,31.04,38.0,15.8,27.0,0.0,,310.0,11.0,,998.0,,5.0,121.90502512562814,70.10010101010101,121.90502512562814,14,22,5,3,0
2025-05-22 15:00:00,3.0,348.61,0.0,7.84,110.25,4.12,46.86,97.69,42.09,37.0,17.1,31.0,0.0,,310.0,11.0,,998.0,,5.0,128.97185929648242,72.12939393939394,128.97185929648242,15,22,5,3,0
2025-05-22 16:00:00,4.0,382.89,0.0,8.84,105.18,4.25,48.56,100.74,55.62,34.0,18.1,39.0,0.0,,310.0,15.0,,999.0,,5.0,133.15778894472362,73.6389898989899,133.15778894472362,16,22,5,3,0
2025-05-22 17:00:00,4.0,413.35,0.0,9.67,103.01,4.42,50.41,104.26,69.11,33.0,19.1,44.0,0.0,,310.0,15.0,,999.0,,5.0,137.71306532663317,75.38121212121213,137.71306532663317,17,22,5,3,0
2025-05-22 18:00:00,4.0,436.86,0.0,10.49,99.44,4.48,51.61,105.94,79.4,33.0,19.1,44.0,0.0,,310.0,15.0,,999.0,,5.0,140.6678391959799,76.21272727272728,140.6678391959799,18,22,5,3,0
2025-05-22 19:00:00,4.0,445.04,0.0,10.96,94.65,4.4,51.91,105.67,88.87,33.0,19.1,44.0,0.0,,310.0,15.0,,999.0,,5.0,141.40653266331657,76.07909090909091,141.40653266331657,19,22,5,3,0
2025-05-22 20:00:00,4.0,451.82,0.0,11.03,92.21,4.42,52.72,106.7,101.24,31.0,19.0,49.0,0.0,,310.0,15.0,,999.0,,5.0,143.40100502512564,76.58888888888889,143.40100502512564,20,22,5,3,0
2025-05-22 21:00:00,4.0,457.32,0.0,10.7,91.21,4.52,54.58,108.65,110.87,31.0,19.0,49.0,0.0,,310.0,15.0,,999.0,,5.0,147.98090452261306,77.5540404040404,147.98090452261306,21,22,5,3,0
2025-05-22 22:00:00,4.0,455.15,0.0,10.07,89.24,4.6,56.18,109.77,106.25,31.0,19.0,49.0,0.0,,310.0,15.0,,999.0,,5.0,151.35110642781876,78.10838383838384,151.35110642781876,22,22,5,3,0
2025-05-22 23:00:00,4.0,456.8,0.0,9.63,88.39,4.8,58.9,112.33,103.16,31.0,19.0,49.0,0.0,,310.0,15.0,,1000.0,,5.0,152.7555321390938,79.37545454545455,152.7555321390938,23,22,5,3,0
2025-05-23 00:00:00,4.0,463.13,0.0,9.31,87.43,5.07,61.65,114.88,101.5,29.0,16.9,48.0,0.0,,310.0,7.0,,1001.0,,5.0,154.1754478398314,80.63757575757576,154.1754478398314,0,23,5,4,0
2025-05-23 01:00:00,4.0,470.66,0.01,9.05,85.04,5.24,63.29,116.1,92.02,29.0,16.9,48.0,0.0,,230.0,7.0,,1002.0,,5.0,155.0222339304531,81.24141414141414,155.0222339304531,1,23,5,4,0
2025-05-23 02:00:00,4.0,493.09,0.24,9.24,83.56,5.5,64.27,117.74,78.34,30.0,18.1,49.0,0.0,,310.0,11.0,,1002.0,,5.0,155.52824025289777,82.05313131313132,155.52824025289777,2,23,5,4,0
2025-05-23 03:00:00,4.0,521.58,0.76,8.76,93.18,6.19,68.33,124.14,67.36,30.0,19.1,52.0,0.0,,310.0,15.0,,1003.0,,5.0,157.6245521601686,85.22080808080808,157.6245521601686,3,23,5,4,0
2025-05-23 04:00:00,5.0,429.1,0.23,2.9,154.65,11.44,80.79,146.68,36.24,32.0,18.9,46.0,0.0,,360.0,11.0,,1003.0,,5.0,164.05806111696523,96.3769696969697,164.05806111696523,4,23,5,4,0
2025-05-23 05:00:00,5.0,424.12,0.16,1.89,169.23,12.55,87.45,153.93,32.29,34.0,22.1,50.0,0.0,,360.0,11.0,,1003.0,,5.0,167.49683877766068,99.96535353535354,167.49683877766068,5,23,5,4,0
2025-05-23 06:00:00,5.0,428.01,0.13,1.49,178.48,13.08,94.6,160.35,31.43,36.0,21.1,42.0,0.0,,360.0,22.0,,1002.0,,5.0,171.1886195995785,103.6479797979798,171.1886195995785,6,23,5,4,0
2025-05-23 07:00:00,5.0,383.43,0.1,1.09,177.57,11.59,91.57,157.57,26.89,36.0,21.1,42.0,0.0,,360.0,19.0,,1002.0,,5.0,169.6241306638567,102.2720202020202,169.6241306638567,7,23,5,4,0
2025-05-23 08:00:00,5.0,342.57,0.07,0.91,171.18,9.84,84.23,146.18,23.02,38.0,19.9,35.0,0.0,,360.0,22.0,,1000.0,,5.0,165.83424657534246,96.12949494949495,165.83424657534246,8,23,5,4,0
2025-05-23 09:00:00,5.0,322.19,0.06,0.9,167.14,8.8,78.42,134.54,20.98,38.0,19.9,35.0,0.0,,360.0,22.0,,999.0,,2.0,162.83435194942044,90.36828282828283,162.83435194942044,9,23,5,4,0
2025-05-23 10:00:00,4.0,304.99,0.05,1.1,160.89,7.64,72.33,125.27,19.8,38.0,19.9,35.0,0.0,,360.0,26.0,,998.0,,3.0,159.68988408851422,85.780101010101,159.68988408851422,10,23,5,4,0
2025-05-23 11:00:00,4.0,297.43,0.05,1.45,154.94,7.18,69.52,122.19,20.1,38.0,19.9,35.0,0.0,,360.0,26.0,,998.0,,3.0,158.2389884088514,84.25565656565657,158.2389884088514,11,23,5,4,0
2025-05-23 12:00:00,4.0,293.33,0.06,1.85,150.1,6.85,67.08,119.18,20.7,38.0,21.2,38.0,0.0,,360.0,15.0,,997.0,,3.0,156.97913593256058,82.7658585858586,156.97913593256058,12,23,5,4,0
2025-05-23 13:00:00,4.0,321.48,0.1,3.75,141.37,6.65,68.03,119.84,27.35,38.0,21.2,38.0,0.0,,360.0,15.0,,997.0,,1.0,157.46965226554266,83.09252525252526,157.46965226554266,13,23,5,4,0
2025-05-23 14:00:00,4.0,371.43,0.03,6.58,128.56,6.48,70.84,123.3,38.26,36.0,21.1,42.0,0.0,,360.0,15.0,,997.0,,3.0,158.92054794520547,84.8050505050505,158.92054794520547,14,23,5,4,0
2025-05-23 15:00:00,4.0,414.04,0.0,8.14,118.21,6.28,73.16,126.93,47.96,35.0,20.9,44.0,0.0,,50.0,11.0,,997.0,,1.0,160.11844046364595,86.60171717171718,160.11844046364595,15,23,5,4,0
2025-05-23 16:00:00,4.0,444.35,0.0,9.05,109.45,5.99,74.38,129.24,56.46,34.0,22.1,50.0,0.0,,50.0,11.0,,998.0,,5.0,160.74836670179135,87.74505050505051,160.74836670179135,16,23,5,4,0
2025-05-23 17:00:00,5.0,472.98,0.0,9.68,102.47,5.72,76.11,132.65,63.71,32.3,17.8,42.0,0.0,,327.0,6.5,,998.8,,1.0,161.64162276080083,89.4328282828283,161.64162276080083,17,23,5,4,0
2025-05-23 18:00:00,5.0,493.71,0.0,10.11,95.45,5.3,77.26,134.51,68.26,34.0,21.1,47.0,0.0,,310.0,11.0,,998.0,,5.0,162.23540569020022,90.35343434343434,162.23540569020022,18,23,5,4,0
2025-05-23 19:00:00,5.0,494.96,0.0,10.14,87.82,4.65,76.86,132.86,68.5,32.0,20.0,49.0,0.0,,310.0,11.0,,998.0,,5.0,162.02887249736565,89.53676767676768,162.02887249736565,19,23,5,4,0
2025-05-23 20:00:00,5.0,492.59,0.0,9.81,80.84,3.99,76.84,132.17,68.36,32.0,20.0,49.0,0.0,,233.0,6.5,,998.0,,5.0,162.01854583772393,89.19525252525253,162.01854583772393,20,23,5,4,0
2025-05-23 21:00:00,5.0,489.99,0.0,9.39,74.67,3.49,76.89,132.27,68.72,32.0,20.0,49.0,0.0,,30.0,6.8,,998.0,,5.0,162.04436248682825,89.24474747474748,162.04436248682825,21,23,5,4,0
2025-05-23 22:00:00,5.0,485.61,0.0,9.03,69.58,3.15,76.5,131.98,69.63,31.0,19.0,49.0,0.0,,22.0,5.4,,998.0,,5.0,161.84299262381455,89.10121212121211,161.84299262381455,22,23,5,4,0
2025-05-23 23:00:00,5.0,486.92,0.0,8.93,65.55,2.92,76.39,132.33,72.44,31.0,19.0,49.0,0.0,,327.0,3.6,,998.0,,5.0,161.78619599578505,89.27444444444446,161.78619599578505,23,23,5,4,0
2025-05-24 00:00:00,5.0,496.36,0.0,9.15,61.83,2.78,77.03,133.46,77.01,30.0,19.1,52.0,0.0,,310.0,7.0,,1000.0,,5.0,162.11664910432035,89.83373737373738,162.11664910432035,0,24,5,5,1
2025-05-24 01:00:00,5.0,507.83,0.01,9.46,57.95,2.67,77.18,133.96,78.63,30.0,19.1,52.0,0.0,,310.0,7.0,,1001.0,,5.0,162.19409905163332,90.08121212121213,162.19409905163332,1,24,5,5,1
2025-05-24 02:00:00,5.0,524.5,0.31,9.7,56.13,2.64,77.18,135.05,71.59,31.0,18.0,46.0,0.0,,50.0,7.0,,1002.0,,5.0,162.19409905163332,90.62070707070708,162.19409905163332,2,24,5,5,1
2025-05-24 03:00:00,5.0,539.27,1.04,9.13,63.5,2.9,78.08,138.22,64.72,32.0,17.1,41.0,0.0,,310.0,11.0,,1003.0,,5.0,162.65879873551106,92.18969696969697,162.65879873551106,3,24,5,5,1
2025-05-24 04:00:00,5.0,408.76,0.35,3.84,118.9,5.89,75.46,145.97,39.05,34.0,18.9,41.0,0.0,,50.0,19.0,,1002.0,,1.0,161.3060063224447,96.02555555555556,161.3060063224447,4,24,5,5,1
2025-05-24 05:00:00,5.0,397.88,0.19,2.82,133.74,6.9,77.42,143.9,33.21,35.0,20.2,42.0,0.0,,310.0,19.0,,1002.0,,1.0,162.31801896733404,95.00101010101011,162.31801896733404,5,24,5,5,1
2025-05-24 06:00:00,5.0,407.95,0.1,2.68,139.55,7.56,78.51,133.95,29.37,36.0,21.1,42.0,0.4,,310.0,19.0,,1002.0,,17.0,162.88082191780822,90.07626262626263,162.88082191780822,6,24,5,5,1
2025-05-24 07:00:00,5.0,390.55,0.05,2.29,145.88,7.39,75.75,119.15,23.87,37.0,22.0,42.0,0.7,,50.0,30.0,,1001.0,,17.0,161.45574288724973,82.75101010101011,161.45574288724973,7,24,5,5,1
2025-05-24 08:00:00,4.0,377.26,0.06,1.92,149.88,6.67,73.58,110.62,21.39,32.0,14.2,34.0,0.0,,50.0,56.0,,1002.0,,3.0,160.33530031612224,78.52909090909091,160.33530031612224,8,24,5,5,1
2025-05-24 09:00:00,4.0,377.1,0.05,1.62,154.56,6.16,72.73,103.46,19.83,32.0,14.2,34.0,0.0,,230.0,37.0,,1003.0,,3.0,159.8964172813488,74.98525252525252,159.8964172813488,9,24,5,5,1
2025-05-24 10:00:00,4.0,376.9,0.05,1.25,160.92,5.13,71.26,95.81,17.64,30.0,12.9,35.0,0.0,,360.0,30.0,,1003.0,,3.0,159.13740779768176,71.19888888888889,159.13740779768176,10,24,5,5,1
2025-05-24 11:00:00,4.0,372.2,0.06,1.2,162.07,4.46,67.97,90.57,16.79,30.0,12.9,35.0,0.0,,360.0,30.0,,1003.0,,2.0,157.4386722866175,68.60535353535353,157.4386722866175,11,24,5,5,1
2025-05-24 12:00:00,4.0,366.76,0.06,1.29,161.73,4.11,65.29,87.54,16.47,30.0,12.9,35.0,0.0,,230.0,26.0,,1003.0,,2.0,156.05489989462592,67.10565656565657,156.05489989462592,12,24,5,5,1
2025-05-24 13:00:00,4.0,392.56,0.07,2.98,151.44,3.82,66.46,89.61,22.09,33.0,11.0,26.0,0.0,,130.0,19.0,,1001.0,,2.0,156.659009483667,68.13020202020202,156.659009483667,13,24,5,5,1
2025-05-24 14:00:00,4.0,438.45,0.02,5.43,133.93,3.46,69.59,94.08,30.69,31.0,11.9,31.0,0.0,,130.0,19.0,,1002.0,,1.0,158.27513171759747,70.34262626262625,158.27513171759747,14,24,5,5,1
2025-05-24 15:00:00,4.0,482.53,0.0,6.8,119.59,3.15,72.94,99.23,38.07,30.0,12.9,35.0,0.0,,130.0,11.0,,1002.0,,5.0,160.00484720758692,72.89161616161616,160.00484720758692,15,24,5,5,1
2025-05-24 16:00:00,5.0,517.53,0.0,7.61,107.85,2.86,75.36,103.1,44.82,29.0,12.8,37.0,0.0,,270.0,7.0,,1003.0,,5.0,161.25437302423603,74.80707070707071,161.25437302423603,16,24,5,5,1
2025-05-24 17:00:00,5.0,550.56,0.0,8.18,98.15,2.54,78.02,107.28,49.26,28.0,13.1,40.0,0.0,,50.0,7.0,,1004.0,,5.0,162.62781875658587,76.8759595959596,162.62781875658587,17,24,5,5,1
2025-05-24 18:00:00,5.0,577.4,0.0,8.53,90.18,2.23,80.49,111.29,51.91,27.0,14.1,45.0,0.0,,310.0,7.0,,1005.0,,5.0,163.9031612223393,78.86070707070708,163.9031612223393,18,24,5,5,1
2025-05-24 19:00:00,5.0,584.48,0.0,8.39,84.13,1.96,81.89,113.72,52.94,25.0,15.0,54.0,0.0,,310.0,11.0,,1005.0,,5.0,164.6260273972603,80.06343434343435,164.6260273972603,19,24,5,5,1
2025-05-24 20:00:00,5.0,590.63,0.0,8.16,79.11,1.72,83.2,116.03,53.85,25.0,15.9,57.0,0.0,,310.0,7.0,,1005.0,,5.0,165.30242360379347,81.20676767676768,165.30242360379347,20,24,5,5,1
2025-05-24 21:00:00,5.0,594.81,0.0,8.03,73.83,1.51,83.69,117.13,54.89,24.0,16.0,61.0,0.0,,310.0,7.0,,1005.0,,5.0,165.5554267650158,81.75121212121212,165.5554267650158,21,24,5,5,1
2025-05-24 22:00:00,5.0,595.76,0.0,7.98,68.8,1.36,83.26,117.06,56.56,26.1,18.5,63.0,0.0,,86.0,3.6,,1003.9,,1.0,165.33340358271866,81.71656565656566,165.33340358271866,22,24,5,5,1
2025-05-24 23:00:00,5.0,599.89,0.0,8.05,65.55,1.33,83.34,117.97,60.58,24.0,15.0,57.0,0.0,,310.0,11.0,,1005.0,,5.0,165.37471022128557,82.1669696969697,165.37471022128557,23,24,5,5,1
2025-05-25 00:00:00,5.0,607.8,0.0,8.21,63.7,1.4,84.45,120.24,66.25,24.0,15.0,57.0,0.0,,310.0,11.0,,1005.0,,5.0,165.94783983140147,83.29050505050505,165.94783983140147,0,25,5,6,1
2025-05-25 01:00:00,5.0,615.86,0.01,8.4,62.61,1.5,85.2,122.09,69.5,23.0,16.1,65.0,0.0,,310.0,11.0,,1006.0,,5.0,166.3350895679663,84.20616161616162,166.3350895679663,1,25,5,6,1
2025-05-25 02:00:00,5.0,628.96,0.25,8.68,62.6,1.58,85.78,124.52,65.41,26.0,14.1,48.0,0.0,,130.0,7.0,,1007.0,,5.0,166.6345626975764,85.4088888888889,166.6345626975764,2,25,5,6,1
2025-05-25 03:00:00,5.0,644.56,0.93,8.22,70.56,1.77,86.64,127.62,60.05,28.0,15.0,45.0,0.0,,310.0,7.0,,1008.0,,5.0,167.0786090621707,86.94323232323234,167.0786090621707,3,25,5,6,1
2025-05-25 04:00:00,5.0,487.53,0.2,2.28,139.93,3.94,77.59,119.38,29.46,30.0,14.9,40.0,0.0,,310.0,11.0,,1008.0,,5.0,162.40579557428873,82.86484848484848,162.40579557428873,4,25,5,6,1
2025-05-25 05:00:00,4.0,460.53,0.13,1.25,152.66,4.13,73.55,113.11,25.45,30.0,14.9,40.0,0.0,,310.0,11.0,,1008.0,,5.0,160.31981032665965,79.76151515151516,160.31981032665965,5,25,5,6,1
2025-05-25 06:00:00,4.0,449.97,0.1,0.97,158.13,4.09,72.12,109.71,24.04,32.0,14.2,34.0,0.0,,50.0,15.0,,1008.0,,5.0,159.5814541622761,78.07868686868687,159.5814541622761,6,25,5,6,1
2025-05-25 07:00:00,4.0,433.08,0.09,0.77,163.87,3.92,68.49,99.47,21.62,32.0,14.2,34.0,0.0,,50.0,15.0,,1008.0,,5.0,157.70716543730242,73.01040404040404,157.70716543730242,7,25,5,6,1
2025-05-25 08:00:00,4.0,414.4,0.08,0.7,163.2,3.57,65.09,91.08,19.93,35.0,13.2,27.0,0.0,,50.0,15.0,,1008.0,,5.0,155.95163329820863,68.85777777777778,155.95163329820863,8,25,5,6,1
2025-05-25 09:00:00,4.0,405.53,0.07,0.72,161.83,3.39,63.54,87.92,19.39,35.0,13.2,27.0,0.0,,50.0,19.0,,1006.0,,5.0,155.1513171759747,67.29373737373737,155.1513171759747,9,25,5,6,1
