timestamp,aqi_category,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-06-05 16:00:00,4.0,331.2,0.0,7.61,106.4,4.93,59.26,131.87,69.65
2025-06-05 17:00:00,4.0,367.94,0.0,8.93,99.01,4.73,61.25,133.44,80.82
2025-06-05 18:00:00,4.0,398.59,0.0,10.09,92.03,4.52,63.23,135.82,90.65
2025-06-05 19:00:00,4.0,413.54,0.0,10.81,86.16,4.32,64.3,137.39,100.95
2025-06-05 20:00:00,4.0,422.95,0.0,11.02,82.83,4.18,65.69,139.91,112.02
2025-06-05 21:00:00,4.0,430.17,0.0,10.99,79.78,4.01,67.34,142.3,122.34
2025-06-05 22:00:00,4.0,433.62,0.0,10.91,76.9,3.87,68.76,144.12,132.54
2025-06-05 23:00:00,4.0,439.61,0.0,11.03,74.71,3.81,70.49,146.64,144.28
2025-06-06 00:00:00,4.0,449.27,0.0,11.34,72.31,3.79,72.46,149.47,156.32
2025-06-06 01:00:00,4.0,458.24,0.01,11.79,69.07,3.75,73.18,150.15,165.28
2025-06-06 02:00:00,4.0,480.92,0.45,12.25,66.21,3.72,73.51,152.04,164.91
2025-06-06 03:00:00,4.0,508.3,1.52,11.66,69.19,3.64,74.36,156.99,150.86
2025-06-06 04:00:00,4.0,304.21,0.39,3.46,120.9,5.28,65.35,174.33,53.45
2025-06-06 05:00:00,4.0,271.8,0.23,1.93,134.93,5.32,66.13,177.75,40.99
2025-06-06 06:00:00,4.0,259.68,0.16,1.39,143.36,5.39,68.83,181.11,37.27
2025-06-06 07:00:00,4.0,222.05,0.1,0.83,143.67,5.21,65.57,177.5,28.06
2025-06-06 08:00:00,4.0,206.31,0.09,0.7,140.98,4.92,63.55,173.09,24.77
2025-06-06 09:00:00,4.0,200.78,0.08,0.7,139.4,4.88,63.45,172.48,23.88
2025-06-06 10:00:00,4.0,198.98,0.08,0.8,138.99,4.88,63.42,172.06,23.86
2025-06-06 11:00:00,4.0,196.41,0.08,1.02,136.65,4.8,62.01,168.47,24.43
2025-06-06 12:00:00,4.0,196.48,0.08,1.37,134.18,4.79,61.08,166.63,25.41
2025-06-06 13:00:00,4.0,223.62,0.1,3.32,125.95,4.85,62.14,165.45,33.41
2025-06-06 14:00:00,4.0,273.85,0.04,6.29,112.69,4.9,64.61,165.06,46.07
2025-06-06 15:00:00,4.0,318.72,0.0,8.03,101.83,4.86,67.02,166.26,56.64
2025-06-06 16:00:00,4.0,350.5,0.0,9.09,93.14,4.66,68.4,166.16,65.61
2025-06-06 17:00:00,4.0,381.31,0.0,10.08,86.26,4.47,70.08,167.95,74.82
2025-06-06 18:00:00,4.0,408.04,0.0,11.04,80.35,4.32,71.58,169.47,84.74
2025-06-06 19:00:00,4.0,420.28,0.0,11.6,75.09,4.14,71.95,168.4,94.19
2025-06-06 20:00:00,4.0,427.22,0.0,11.69,70.6,3.85,72.7,168.71,101.15
2025-06-06 21:00:00,4.0,430.89,0.0,11.52,66.27,3.47,73.33,169.11,104.97
2025-06-06 22:00:00,4.0,429.8,0.0,11.27,62.23,3.07,73.46,168.32,104.89
2025-06-06 23:00:00,4.0,429.96,0.0,11.13,58.7,2.72,74.01,168.36,103.36
2025-06-07 00:00:00,4.0,432.1,0.0,11.1,55.16,2.42,74.53,168.51,100.95
2025-06-07 01:00:00,4.0,432.5,0.02,11.01,51.35,2.18,73.74,166.78,96.09
2025-06-07 02:00:00,4.0,442.75,0.57,10.72,50.21,2.14,73.16,166.51,90.49
2025-06-07 03:00:00,4.0,460.45,1.59,9.75,56.98,2.23,73.64,170.15,85.06
2025-06-07 04:00:00,4.0,311.58,0.51,3.92,107.66,4.57,69.53,190.47,50.64
2025-06-07 05:00:00,4.0,277.22,0.26,2.23,126.09,5.05,71.21,193.89,42.06
2025-06-07 06:00:00,4.0,259.21,0.17,1.53,136.72,5.37,74.24,197.3,38.49
2025-06-07 07:00:00,4.0,189.72,0.08,0.74,135.16,5.37,59.75,170.42,23.59
2025-06-07 08:00:00,4.0,155.13,0.06,0.55,130.54,4.16,46.87,138.5,16.51
2025-06-07 09:00:00,4.0,142.34,0.06,0.52,128.59,3.47,41.18,122.97,14.16
2025-06-07 10:00:00,4.0,138.72,0.06,0.65,128.08,3.12,38.46,115.29,14.6
2025-06-07 11:00:00,4.0,139.31,0.08,0.92,126.38,2.97,37.14,111.67,17.46
2025-06-07 12:00:00,4.0,141.06,0.08,1.23,125.5,2.89,36.45,110.37,20.6
2025-06-07 13:00:00,4.0,165.01,0.09,2.84,119.62,3.04,37.82,110.81,33.33
2025-06-07 14:00:00,4.0,202.21,0.03,5.12,110.11,3.28,40.08,112.17,51.42
2025-06-07 15:00:00,4.0,235.71,0.0,6.54,102.42,3.46,41.94,113.79,66.51
2025-06-07 16:00:00,4.0,260.96,0.0,7.52,95.24,3.51,42.89,113.59,78.47
2025-06-07 17:00:00,4.0,286.51,0.0,8.51,88.72,3.51,44.1,114.82,88.35
2025-06-07 18:00:00,4.0,307.12,0.0,9.37,81.53,3.4,45.03,115.43,94.48
2025-06-07 19:00:00,4.0,314.93,0.0,9.81,73.18,3.1,45.18,114.05,90.44
2025-06-07 20:00:00,4.0,319.3,0.0,9.92,66.88,2.82,45.49,113.49,87.99
2025-06-07 21:00:00,4.0,320.74,0.0,9.83,62.33,2.61,45.71,112.91,88.41
2025-06-07 22:00:00,4.0,317.82,0.0,9.53,59.05,2.4,45.46,111.38,85.84
2025-06-07 23:00:00,4.0,317.3,0.0,9.28,56.43,2.19,45.56,110.69,79.54
2025-06-08 00:00:00,4.0,317.65,0.0,9.07,54.87,2.04,45.7,110.78,74.86
2025-06-08 01:00:00,4.0,312.39,0.01,8.54,54.85,1.96,45.1,110.9,69.83
2025-06-08 02:00:00,4.0,314.94,0.33,8.02,57.54,2.05,44.9,112.61,65.2
2025-06-08 03:00:00,4.0,313.75,0.85,6.82,68.49,2.25,45.23,116.91,58.68
2025-06-08 04:00:00,4.0,252.18,0.44,3.24,106.28,2.69,46.09,126.53,36.55
2025-06-08 05:00:00,4.0,236.5,0.26,2.0,122.54,2.73,48.29,129.42,32.35
2025-06-08 06:00:00,4.0,230.17,0.18,1.43,133.42,2.7,51.62,133.25,30.96
2025-06-08 07:00:00,4.0,170.18,0.08,0.58,130.72,2.68,45.08,129.9,18.24
2025-06-08 08:00:00,4.0,141.83,0.06,0.44,126.28,2.32,41.12,129.47,13.27
2025-06-08 09:00:00,4.0,132.34,0.05,0.44,124.97,2.09,39.53,128.4,11.83
2025-06-08 10:00:00,4.0,133.84,0.08,0.71,124.5,2.0,39.21,127.27,14.73
2025-06-08 11:00:00,4.0,141.31,0.13,1.18,123.53,1.98,39.39,126.33,20.88
2025-06-08 12:00:00,4.0,150.2,0.14,1.78,123.84,1.99,39.62,126.48,28.21
2025-06-08 13:00:00,4.0,178.24,0.16,3.68,119.69,2.13,40.78,126.25,43.16
2025-06-08 14:00:00,4.0,219.38,0.05,6.25,109.26,2.36,42.51,126.18,59.26
2025-06-08 15:00:00,4.0,257.53,0.0,7.71,98.69,2.57,44.45,127.57,70.29
2025-06-08 16:00:00,4.0,284.37,0.0,8.59,89.18,2.67,45.77,128.38,75.91
2025-06-08 17:00:00,4.0,308.15,0.0,9.42,81.93,2.72,47.3,130.85,79.31
2025-06-08 18:00:00,4.0,327.0,0.0,10.22,75.25,2.69,48.48,132.56,81.55
2025-06-08 19:00:00,4.0,334.04,0.0,10.7,69.26,2.56,48.71,131.8,85.38
2025-06-08 20:00:00,4.0,340.9,0.0,11.03,65.29,2.45,49.24,131.19,90.91
2025-06-08 21:00:00,4.0,344.97,0.0,11.06,61.82,2.35,49.64,130.25,95.32
2025-06-08 22:00:00,4.0,341.67,0.0,10.79,59.13,2.24,49.37,128.71,97.93
2025-06-08 23:00:00,4.0,339.82,0.0,10.6,57.71,2.17,49.25,128.68,101.96
2025-06-09 00:00:00,4.0,341.34,0.0,10.64,56.67,2.12,49.09,128.71,109.25
2025-06-09 01:00:00,4.0,342.41,0.01,10.8,55.78,2.12,48.32,128.34,117.18
2025-06-09 02:00:00,4.0,354.63,0.48,10.75,55.84,2.17,47.81,129.91,118.74
2025-06-09 03:00:00,4.0,371.1,1.42,9.84,62.18,2.26,47.91,134.14,113.44
2025-06-09 04:00:00,4.0,297.65,0.96,5.91,90.88,2.23,46.82,146.72,61.92
2025-06-09 05:00:00,4.0,267.42,0.53,3.78,115.21,2.25,50.3,153.96,48.23
2025-06-09 06:00:00,4.0,247.55,0.31,2.56,134.75,2.31,55.89,161.83,42.73
2025-06-09 07:00:00,4.0,145.72,0.11,0.84,132.98,1.99,42.76,149.16,16.05
2025-06-09 08:00:00,4.0,118.46,0.08,0.58,129.49,1.41,36.0,133.38,9.21
2025-06-09 09:00:00,4.0,111.72,0.07,0.55,128.4,1.2,33.77,127.23,7.75
2025-06-09 10:00:00,4.0,111.64,0.07,0.62,129.67,1.2,33.51,126.71,7.84
2025-06-09 11:00:00,4.0,115.2,0.09,0.81,129.59,1.38,34.2,128.25,9.25
2025-06-09 12:00:00,4.0,120.29,0.09,1.12,128.75,1.61,35.18,130.53,10.91
2025-06-09 13:00:00,4.0,136.79,0.1,2.17,123.9,1.84,36.6,130.55,17.11
2025-06-09 14:00:00,4.0,165.15,0.04,3.88,114.62,2.01,38.04,129.37,27.07
2025-06-09 15:00:00,4.0,192.0,0.0,5.02,105.25,2.07,39.28,129.18,35.4
2025-06-09 16:00:00,4.0,223.7,0.0,6.41,92.57,2.04,39.9,124.59,45.17
2025-06-09 17:00:00,4.0,268.04,0.0,8.38,80.37,2.14,41.4,121.27,55.6
2025-06-09 18:00:00,4.0,306.66,0.0,10.07,70.17,2.24,42.79,119.87,62.86
2025-06-09 19:00:00,4.0,325.65,0.0,11.07,62.02,2.24,43.22,118.25,68.44
2025-06-09 20:00:00,4.0,334.96,0.0,11.48,57.21,2.21,43.65,119.21,76.81
2025-06-09 21:00:00,4.0,339.34,0.0,11.62,54.54,2.15,43.84,120.49,88.34
2025-06-09 22:00:00,4.0,336.18,0.0,11.52,54.03,2.06,43.2,120.0,101.1
2025-06-09 23:00:00,4.0,333.69,0.0,11.39,54.91,2.0,42.65,120.09,110.2
2025-06-10 00:00:00,4.0,331.84,0.0,11.29,55.67,1.96,42.03,119.57,115.15
2025-06-10 01:00:00,4.0,325.27,0.03,11.01,56.25,1.93,40.78,117.5,114.46
2025-06-10 02:00:00,4.0,328.03,0.64,10.19,58.3,1.94,39.83,115.94,105.21
2025-06-10 03:00:00,4.0,336.26,1.48,9.04,66.29,1.97,39.4,114.74,92.31
2025-06-10 04:00:00,4.0,279.07,1.1,5.97,94.21,1.9,39.08,121.46,60.05
2025-06-10 05:00:00,4.0,263.72,0.63,4.12,116.64,1.9,44.7,129.68,49.43
2025-06-10 06:00:00,4.0,242.16,0.34,2.62,136.44,1.95,52.61,141.67,42.39
2025-06-10 07:00:00,4.0,144.27,0.11,0.8,131.4,1.48,37.43,121.58,17.02
2025-06-10 08:00:00,4.0,120.36,0.08,0.54,126.18,1.11,31.37,107.5,10.86
2025-06-10 09:00:00,4.0,114.55,0.07,0.51,124.85,1.04,29.63,102.61,9.7
2025-06-10 10:00:00,4.0,118.19,0.1,0.72,125.4,1.14,29.34,100.14,11.56
2025-06-10 11:00:00,3.0,128.14,0.14,1.19,125.17,1.36,29.85,99.74,15.85
2025-06-10 12:00:00,3.0,139.44,0.17,1.82,125.66,1.59,30.23,99.37,19.91
2025-06-10 13:00:00,3.0,161.98,0.18,3.16,122.76,1.81,31.01,98.83,29.67
2025-06-10 14:00:00,3.0,194.12,0.07,5.07,115.65,2.01,32.25,98.44,42.27
2025-06-10 15:00:00,3.0,225.12,0.0,6.27,107.42,2.17,33.48,98.42,52.84
2025-06-10 16:00:00,3.0,258.35,0.0,7.49,95.82,2.23,34.59,96.64,63.77
2025-06-10 17:00:00,3.0,297.17,0.0,9.0,85.87,2.32,36.47,98.57,74.17
2025-06-10 18:00:00,4.0,327.28,0.0,10.27,78.97,2.36,38.09,101.62,82.5
2025-06-10 19:00:00,4.0,339.41,0.0,11.05,73.97,2.33,38.65,102.24,88.72
2025-06-10 20:00:00,4.0,348.91,0.0,11.45,69.32,2.32,39.51,103.76,94.8
2025-06-10 21:00:00,4.0,356.93,0.0,11.63,64.41,2.33,40.49,105.48,98.23
2025-06-10 22:00:00,4.0,360.49,0.0,11.71,60.02,2.33,41.05,106.44,101.19
2025-06-10 23:00:00,4.0,366.28,0.0,11.84,57.18,2.34,41.87,108.55,108.43
2025-06-11 00:00:00,4.0,373.3,0.0,12.07,54.85,2.35,42.79,111.06,113.82
2025-06-11 01:00:00,4.0,378.13,0.03,12.17,52.64,2.33,42.87,112.2,113.86
2025-06-11 02:00:00,4.0,394.28,0.81,11.75,53.16,2.44,43.3,114.38,111.47
2025-06-11 03:00:00,4.0,418.08,2.0,10.77,60.14,2.57,44.33,117.31,105.98
2025-06-11 04:00:00,4.0,341.13,1.14,6.6,93.6,2.9,45.16,129.05,72.1
2025-06-11 05:00:00,4.0,328.73,0.67,4.54,121.6,3.05,54.62,140.11,64.87
2025-06-11 06:00:00,4.0,323.57,0.4,3.18,147.78,3.2,68.01,154.61,61.75
2025-06-11 07:00:00,4.0,185.77,0.14,1.05,142.36,3.86,45.87,127.47,28.65
2025-06-11 08:00:00,4.0,147.98,0.09,0.66,137.46,3.24,37.25,108.81,18.75
2025-06-11 09:00:00,4.0,140.45,0.08,0.59,136.24,3.08,35.93,104.96,17.01
2025-06-11 10:00:00,4.0,138.15,0.07,0.6,136.61,3.08,35.88,104.82,16.62
2025-06-11 11:00:00,4.0,138.66,0.08,0.72,136.01,3.19,36.48,106.24,17.48
2025-06-11 12:00:00,4.0,139.7,0.08,0.92,135.08,3.27,36.94,107.73,18.44
2025-06-11 13:00:00,4.0,161.77,0.11,2.32,128.82,3.49,38.78,109.4,26.77
2025-06-11 14:00:00,4.0,201.1,0.05,4.66,117.79,3.8,41.29,110.94,39.05
2025-06-11 15:00:00,4.0,236.92,0.0,6.2,107.14,3.97,42.82,111.41,48.23
2025-06-11 16:00:00,4.0,267.13,0.0,7.48,95.77,3.94,43.07,109.0,55.27
2025-06-11 17:00:00,4.0,298.04,0.0,8.75,87.16,3.88,43.63,107.65,60.36
2025-06-11 18:00:00,4.0,319.32,0.0,9.56,81.8,3.84,44.0,106.96,63.23
2025-06-11 19:00:00,4.0,320.32,0.0,9.71,78.51,3.87,43.15,104.58,63.79
2025-06-11 20:00:00,4.0,321.95,0.0,9.82,75.49,4.09,42.68,103.3,66.32
2025-06-11 21:00:00,4.0,325.41,0.0,9.89,71.97,4.29,42.54,103.21,69.54
2025-06-11 22:00:00,4.0,329.81,0.0,10.04,68.66,4.31,42.61,103.62,76.55
2025-06-11 23:00:00,4.0,338.73,0.0,10.46,66.04,4.16,43.27,104.85,87.77
2025-06-12 00:00:00,4.0,348.89,0.0,10.93,63.85,4.01,43.92,106.37,100.11
2025-06-12 01:00:00,4.0,353.71,0.02,11.31,61.65,3.85,43.84,106.84,108.66
2025-06-12 02:00:00,4.0,371.54,0.63,11.37,60.97,3.84,44.1,108.47,107.89
2025-06-12 03:00:00,4.0,399.94,1.77,10.71,66.12,3.93,45.22,111.81,103.62
2025-06-12 04:00:00,4.0,309.59,0.93,5.74,99.2,5.5,43.45,119.8,56.99
2025-06-12 05:00:00,4.0,292.37,0.54,3.76,122.09,5.4,50.16,126.52,48.53
2025-06-12 06:00:00,4.0,276.79,0.31,2.43,141.74,5.37,58.3,134.9,44.23
2025-06-12 07:00:00,4.0,167.6,0.1,0.84,139.79,4.72,38.11,103.58,19.31
2025-06-12 08:00:00,3.0,140.18,0.07,0.59,135.01,3.61,31.79,89.18,13.12
2025-06-12 09:00:00,3.0,134.1,0.06,0.59,132.97,3.25,30.5,85.29,11.97
2025-06-12 10:00:00,3.0,132.7,0.06,0.66,132.68,3.11,30.24,84.19,12.26
2025-06-12 11:00:00,3.0,132.95,0.08,0.8,131.72,3.01,30.3,83.95,13.61
2025-06-12 12:00:00,3.0,134.58,0.08,1.03,130.61,2.93,30.59,84.57,15.02
2025-06-12 13:00:00,3.0,157.37,0.11,2.55,123.79,3.0,32.02,85.99,24.0
2025-06-12 14:00:00,3.0,197.58,0.05,4.98,112.48,3.19,34.16,88.13,37.13
2025-06-12 15:00:00,3.0,234.46,0.0,6.5,102.51,3.37,36.1,90.65,47.63
2025-06-12 16:00:00,3.0,263.55,0.0,7.59,93.32,3.45,37.44,92.18,56.86
2025-06-12 17:00:00,3.0,294.12,0.0,8.78,86.24,3.52,39.09,94.79,65.48
2025-06-12 18:00:00,3.0,319.75,0.0,9.89,80.12,3.54,40.5,97.27,73.99
2025-06-12 19:00:00,3.0,332.53,0.0,10.61,74.34,3.45,41.03,97.87,83.42
2025-06-12 20:00:00,3.0,341.4,0.0,11.01,69.9,3.36,41.78,99.25,91.8
2025-06-12 21:00:00,4.0,349.22,0.0,11.19,66.07,3.28,42.58,101.13,98.34
2025-06-12 22:00:00,4.0,352.47,0.0,11.18,62.32,3.15,43.03,102.57,101.12
2025-06-12 23:00:00,4.0,356.13,0.0,11.13,58.66,3.02,43.71,104.34,100.37
2025-06-13 00:00:00,4.0,360.01,0.0,11.17,55.28,2.9,44.34,105.45,99.29
2025-06-13 01:00:00,4.0,360.34,0.02,11.13,52.17,2.73,44.16,105.01,95.24
2025-06-13 02:00:00,4.0,374.33,0.53,11.02,51.27,2.75,44.29,106.05,90.95
2025-06-13 03:00:00,4.0,400.33,1.64,10.56,56.88,2.88,45.1,108.32,89.27
2025-06-13 04:00:00,4.0,380.12,1.56,8.69,83.9,3.19,46.08,114.73,76.01
2025-06-13 05:00:00,4.0,364.18,0.94,6.46,112.46,3.16,51.68,120.25,64.49
2025-06-13 06:00:00,4.0,326.97,0.44,3.97,139.22,3.01,59.11,126.77,55.03
2025-06-13 07:00:00,4.0,177.14,0.1,0.96,133.28,2.78,40.58,108.53,21.97
2025-06-13 08:00:00,3.0,150.4,0.07,0.66,128.91,2.37,35.56,97.27,15.51
2025-06-13 09:00:00,3.0,147.01,0.06,0.65,128.46,2.16,34.63,93.63,14.66
2025-06-13 10:00:00,3.0,148.24,0.06,0.75,128.88,2.12,34.63,92.75,15.2
2025-06-13 11:00:00,3.0,151.19,0.05,0.96,128.0,2.15,34.71,92.01,16.61
2025-06-13 12:00:00,3.0,155.19,0.03,1.23,127.08,2.17,34.6,91.02,17.97
2025-06-13 13:00:00,3.0,166.6,0.02,1.83,124.17,2.21,34.56,88.51,21.14
2025-06-13 14:00:00,3.0,183.78,0.01,2.5,120.55,2.26,34.73,84.89,25.51
2025-06-13 15:00:00,3.0,197.83,0.0,2.78,117.81,2.26,34.77,81.08,28.57
2025-06-13 16:00:00,3.0,211.36,0.0,3.17,112.57,2.23,34.4,76.02,32.0
2025-06-13 17:00:00,3.0,230.15,0.0,3.83,106.89,2.29,34.69,73.19,36.58
2025-06-13 18:00:00,3.0,243.42,0.0,4.37,102.2,2.35,34.91,71.71,40.0
2025-06-13 19:00:00,3.0,249.12,0.0,4.76,96.63,2.33,34.59,69.58,42.84
2025-06-13 20:00:00,3.0,257.47,0.0,5.12,90.71,2.25,34.35,67.5,46.82
2025-06-13 21:00:00,3.0,267.6,0.0,5.45,85.02,2.13,34.07,65.6,50.34
2025-06-13 22:00:00,3.0,274.73,0.0,5.67,80.29,1.97,33.21,62.99,51.78
2025-06-13 23:00:00,3.0,279.81,0.0,5.73,78.49,1.82,32.09,60.06,51.24
2025-06-14 00:00:00,3.0,280.22,0.0,5.65,79.0,1.68,30.76,57.04,49.18
2025-06-14 01:00:00,3.0,277.4,0.0,5.52,80.33,1.55,29.54,54.86,46.5
2025-06-14 02:00:00,3.0,284.8,0.11,5.76,80.32,1.54,29.33,55.09,46.0
2025-06-14 03:00:00,3.0,297.55,0.44,5.84,82.85,1.59,29.92,57.47,46.09
2025-06-14 04:00:00,3.0,213.89,0.2,2.51,114.76,1.39,26.64,57.02,24.45
2025-06-14 05:00:00,3.0,196.22,0.17,1.58,124.65,1.34,27.88,61.5,21.45
2025-06-14 06:00:00,3.0,188.3,0.14,1.09,131.44,1.36,29.65,65.64,20.09
2025-06-14 07:00:00,3.0,171.16,0.08,0.63,136.28,1.59,31.46,72.6,14.69
2025-06-14 08:00:00,3.0,161.65,0.06,0.54,135.63,1.69,31.86,75.13,12.8
2025-06-14 09:00:00,3.0,157.0,0.05,0.56,134.62,1.68,31.47,75.22,12.26
2025-06-14 10:00:00,3.0,158.37,0.06,0.77,133.42,1.66,31.51,75.82,14.36
2025-06-14 11:00:00,3.0,163.14,0.09,1.1,131.59,1.64,31.73,76.28,18.16
2025-06-14 12:00:00,3.0,169.28,0.09,1.51,130.67,1.66,32.07,76.82,22.14
2025-06-14 13:00:00,3.0,191.5,0.09,2.99,125.01,1.77,32.98,76.97,32.44
2025-06-14 14:00:00,3.0,226.86,0.03,5.12,113.75,1.92,34.22,77.44,43.92
2025-06-14 15:00:00,3.0,257.71,0.0,6.32,103.52,2.04,35.35,78.3,51.42
2025-06-14 16:00:00,3.0,277.93,0.0,6.99,94.65,2.05,35.6,78.17,56.14
2025-06-14 17:00:00,3.0,298.4,0.0,7.72,87.7,2.04,36.14,78.93,60.65
2025-06-14 18:00:00,3.0,317.57,0.0,8.53,80.77,2.0,36.86,79.76,64.83
2025-06-14 19:00:00,3.0,329.77,0.0,9.23,73.28,1.91,37.28,79.83,68.67
2025-06-14 20:00:00,3.0,340.89,0.0,9.79,66.56,1.83,37.82,80.36,73.57
2025-06-14 21:00:00,3.0,349.65,0.0,10.17,60.75,1.75,38.16,80.78,79.58
2025-06-14 22:00:00,3.0,354.7,0.0,10.43,56.81,1.69,38.21,80.86,86.61
2025-06-14 23:00:00,3.0,360.15,0.0,10.68,54.5,1.64,38.31,81.26,93.56
2025-06-15 00:00:00,3.0,367.26,0.0,10.93,53.1,1.6,38.44,81.83,100.85
2025-06-15 01:00:00,3.0,371.41,0.01,11.03,52.35,1.57,38.26,82.1,106.11
2025-06-15 02:00:00,3.0,383.77,0.34,11.04,53.5,1.62,38.07,83.17,107.76
2025-06-15 03:00:00,3.0,399.31,1.04,10.43,60.01,1.69,38.56,85.35,105.6
2025-06-15 04:00:00,3.0,303.08,0.67,5.94,92.11,1.36,34.97,84.22,48.67
2025-06-15 05:00:00,3.0,263.41,0.42,3.73,111.23,1.29,35.08,83.68,37.6
2025-06-15 06:00:00,3.0,239.46,0.26,2.41,126.53,1.25,36.46,84.03,32.52
2025-06-15 07:00:00,3.0,174.39,0.07,0.88,136.66,1.22,34.01,81.56,17.93
2025-06-15 08:00:00,3.0,158.38,0.05,0.65,135.3,1.19,32.65,79.01,14.22
2025-06-15 09:00:00,3.0,152.87,0.04,0.63,133.85,1.18,31.94,78.41,13.3
2025-06-15 10:00:00,3.0,154.57,0.05,0.83,132.4,1.19,31.94,79.02,15.46
2025-06-15 11:00:00,3.0,160.33,0.05,1.23,130.71,1.23,32.11,79.71,20.66
2025-06-15 12:00:00,3.0,167.31,0.04,1.72,129.75,1.33,32.6,81.11,26.3
2025-06-15 13:00:00,3.0,193.95,0.06,3.5,122.49,1.53,33.74,81.95,39.46
2025-06-15 14:00:00,3.0,237.4,0.02,6.05,110.69,1.81,35.58,83.57,56.36
2025-06-15 15:00:00,3.0,277.41,0.0,7.7,100.26,2.06,37.68,86.67,69.24
2025-06-15 16:00:00,3.0,305.88,0.0,8.7,91.43,2.17,39.14,89.16,77.36
2025-06-15 17:00:00,3.0,328.11,0.0,9.37,86.2,2.24,40.71,91.8,82.84
2025-06-15 18:00:00,3.0,341.1,0.0,9.76,82.85,2.27,42.25,93.82,87.22
2025-06-15 19:00:00,3.0,330.96,0.0,9.13,82.72,2.18,43.54,96.83,85.43
2025-06-15 20:00:00,3.0,340.25,0.0,9.39,77.91,2.22,45.78,99.53,90.76
2025-06-15 21:00:00,4.0,353.03,0.0,9.7,72.42,2.3,48.33,103.21,95.69
2025-06-15 22:00:00,4.0,363.48,0.0,9.98,65.72,2.3,50.57,106.11,93.3
2025-06-15 23:00:00,4.0,375.93,0.0,10.25,59.55,2.24,52.72,109.02,87.31
2025-06-16 00:00:00,4.0,388.43,0.0,10.45,54.91,2.21,54.91,112.56,82.09
2025-06-16 01:00:00,4.0,398.07,0.01,10.31,52.14,2.31,57.05,117.96,77.11
2025-06-16 02:00:00,4.0,412.53,0.26,10.04,54.02,2.71,60.57,128.67,72.49
2025-06-16 03:00:00,4.0,417.94,0.79,8.8,64.63,3.26,65.4,143.02,66.93
2025-06-16 04:00:00,4.0,337.97,0.49,4.26,97.59,3.85,70.34,159.37,48.99
2025-06-16 05:00:00,4.0,318.2,0.34,2.78,114.34,4.13,74.82,164.6,43.35
2025-06-16 06:00:00,5.0,308.82,0.23,1.99,128.15,4.37,81.27,171.67,41.0
2025-06-16 07:00:00,4.0,249.63,0.12,1.1,134.55,3.34,73.59,153.05,27.69
2025-06-16 08:00:00,4.0,219.21,0.08,0.77,133.48,2.33,63.97,131.81,21.83
2025-06-16 09:00:00,4.0,211.66,0.07,0.72,132.05,1.91,59.23,120.07,20.59
2025-06-16 10:00:00,4.0,212.44,0.08,0.9,130.34,1.66,56.39,111.55,21.85
2025-06-16 11:00:00,4.0,218.2,0.1,1.23,129.09,1.57,55.33,107.65,24.47
2025-06-16 12:00:00,4.0,224.88,0.1,1.66,128.21,1.56,54.72,105.87,27.07
2025-06-16 13:00:00,4.0,257.27,0.1,3.82,120.92,1.68,55.42,104.87,38.45
2025-06-16 14:00:00,4.0,307.55,0.04,6.84,109.1,1.89,57.0,105.3,53.79
2025-06-16 15:00:00,4.0,352.5,0.0,8.66,99.15,2.06,58.64,107.41,66.1
2025-06-16 16:00:00,4.0,385.53,0.0,9.82,92.33,2.2,59.64,109.03,79.39
2025-06-16 17:00:00,4.0,412.21,0.0,10.62,88.52,2.34,60.73,110.64,90.45
2025-06-16 18:00:00,4.0,427.82,0.0,11.02,86.17,2.35,61.14,110.46,96.32
2025-06-16 19:00:00,4.0,419.53,0.0,10.54,85.41,2.22,60.12,107.41,96.69
2025-06-16 20:00:00,4.0,418.32,0.0,10.19,82.59,2.1,60.21,106.01,100.43
2025-06-16 21:00:00,4.0,421.7,0.0,9.79,78.85,1.97,60.78,106.11,102.55
2025-06-16 22:00:00,4.0,422.4,0.0,9.4,73.39,1.68,60.17,105.15,90.72
2025-06-16 23:00:00,4.0,429.17,0.0,9.41,68.01,1.48,59.69,105.12,84.32
2025-06-17 00:00:00,4.0,438.5,0.0,9.66,63.31,1.37,60.19,106.82,82.75
2025-06-17 01:00:00,4.0,446.57,0.01,9.93,59.24,1.33,60.52,109.01,80.92
2025-06-17 02:00:00,4.0,458.05,0.32,9.9,60.03,1.51,61.26,113.83,77.28
2025-06-17 03:00:00,4.0,453.72,0.89,8.58,72.45,1.96,62.52,121.17,71.19
2025-06-17 04:00:00,4.0,370.33,0.49,4.25,109.26,3.27,64.32,133.59,50.97
2025-06-17 05:00:00,4.0,349.1,0.32,2.73,127.8,3.66,68.49,139.72,45.49
2025-06-17 06:00:00,4.0,335.94,0.22,1.93,142.4,3.98,73.88,145.76,42.4
2025-06-17 07:00:00,4.0,260.74,0.11,0.91,140.55,3.12,63.63,123.17,26.83
2025-06-17 08:00:00,4.0,229.56,0.08,0.67,136.5,2.32,56.11,107.53,21.18
2025-06-17 09:00:00,4.0,222.09,0.08,0.65,135.49,2.14,53.98,102.85,20.04
2025-06-17 10:00:00,4.0,222.34,0.08,0.71,136.51,2.14,54.07,102.35,20.24
2025-06-17 11:00:00,4.0,225.45,0.08,0.84,136.83,2.24,55.22,103.69,21.35
